Executed on: 2023-09-21 02:33:31.523557
PFP client version: 1.11.0
Model version: v3.0.0
Calculation mode: CRYSTAL_PLUS_D3
Method type: PFVM
****************************************
Examining NCM622 ...
  Importing initial (known) stable/unstable structures ...
    Supercell size: 5 × 4 × 1
    Number of atoms (perfect): 240
    Cell parameters (a, b, c): 2.873440, 2.877225, 14.130600
    Structural parameter range (min, max): 0.000000, 0.500000
    Number of discrete structural parameters: 60
    Structural parameter spacing: 0.008475
  Importing energies and 1-D DOS from previous WL simlation ...
    Energy range (min, max): -1075.388829, -1064.828767
    Number of energy states: 60
    Energy spacing (eV): 0.178984
  Performing multicanonical Monte Carlo (MCMC) sampling ...
    Number of NNP-neighbors: 11400
    Maximum number of Monte Carlo steps: 10000000
    Trial move style: swap
    -- MCMC Step: 01000000 	Time(s): 246046.254469
    -- MCMC Step: 01010000 	Time(s): 248224.819411
    -- MCMC Step: 01020000 	Time(s): 250390.936182
    -- MCMC Step: 01030000 	Time(s): 252565.316517
    -- MCMC Step: 01040000 	Time(s): 254744.587637
    -- MCMC Step: 01050000 	Time(s): 256911.114362
    -- MCMC Step: 01060000 	Time(s): 258885.614651
    -- MCMC Step: 01070000 	Time(s): 260827.278403
    -- MCMC Step: 01080000 	Time(s): 262771.443752
    -- MCMC Step: 01090000 	Time(s): 264702.365590
    -- MCMC Step: 01100000 	Time(s): 266653.014377
    -- MCMC Step: 01110000 	Time(s): 268586.976012
    -- MCMC Step: 01120000 	Time(s): 270505.493713
    -- MCMC Step: 01130000 	Time(s): 272419.940470
    -- MCMC Step: 01140000 	Time(s): 274343.839016
    -- MCMC Step: 01150000 	Time(s): 276291.269765
    -- MCMC Step: 01160000 	Time(s): 278232.322111
    -- MCMC Step: 01170000 	Time(s): 280195.023401
    -- MCMC Step: 01180000 	Time(s): 282078.816311
    -- MCMC Step: 01190000 	Time(s): 283732.725823
    -- MCMC Step: 01200000 	Time(s): 285280.327343
    -- MCMC Step: 01210000 	Time(s): 286843.345218
    -- MCMC Step: 01220000 	Time(s): 288410.841859
    -- MCMC Step: 01230000 	Time(s): 289988.553439
    -- MCMC Step: 01240000 	Time(s): 291592.498306
    -- MCMC Step: 01250000 	Time(s): 293184.098802
    -- MCMC Step: 01260000 	Time(s): 294771.622739
    -- MCMC Step: 01270000 	Time(s): 296336.653786
    -- MCMC Step: 01280000 	Time(s): 297887.515980
    -- MCMC Step: 01290000 	Time(s): 299427.678256
    -- MCMC Step: 01300000 	Time(s): 301007.394215
    -- MCMC Step: 01310000 	Time(s): 302608.896932
    -- MCMC Step: 01320000 	Time(s): 304184.221184
    -- MCMC Step: 01330000 	Time(s): 305765.686301
    -- MCMC Step: 01340000 	Time(s): 307337.586653
    -- MCMC Step: 01350000 	Time(s): 308910.609035
    -- MCMC Step: 01360000 	Time(s): 310499.819237
    -- MCMC Step: 01370000 	Time(s): 312088.392704
    -- MCMC Step: 01380000 	Time(s): 313691.537999
    -- MCMC Step: 01390000 	Time(s): 315288.488678
    -- MCMC Step: 01400000 	Time(s): 316899.110247
    -- MCMC Step: 01410000 	Time(s): 318494.959655
    -- MCMC Step: 01420000 	Time(s): 320094.518143
    -- MCMC Step: 01430000 	Time(s): 321683.215108
    -- MCMC Step: 01440000 	Time(s): 323285.392674
    -- MCMC Step: 01450000 	Time(s): 324886.053408
    -- MCMC Step: 01460000 	Time(s): 326487.833832
    -- MCMC Step: 01470000 	Time(s): 328069.909961
    -- MCMC Step: 01480000 	Time(s): 329646.221391
    -- MCMC Step: 01490000 	Time(s): 331256.205060
    -- MCMC Step: 01500000 	Time(s): 332890.095336
    -- MCMC Step: 01510000 	Time(s): 334528.443175
    -- MCMC Step: 01520000 	Time(s): 336174.632313
    -- MCMC Step: 01530000 	Time(s): 337826.634328
    -- MCMC Step: 01540000 	Time(s): 339508.141375
    -- MCMC Step: 01550000 	Time(s): 341133.665209
    -- MCMC Step: 01560000 	Time(s): 342859.930703
    -- MCMC Step: 01570000 	Time(s): 344527.970981
    -- MCMC Step: 01580000 	Time(s): 346215.205549
    -- MCMC Step: 01590000 	Time(s): 347856.547214
    -- MCMC Step: 01600000 	Time(s): 349513.344759
    -- MCMC Step: 01610000 	Time(s): 351157.044063
    -- MCMC Step: 01620000 	Time(s): 352888.684258
    -- MCMC Step: 01630000 	Time(s): 354602.779981
    -- MCMC Step: 01640000 	Time(s): 356324.085055
    -- MCMC Step: 01650000 	Time(s): 358016.976599
    -- MCMC Step: 01660000 	Time(s): 359733.321637
    -- MCMC Step: 01670000 	Time(s): 361444.718623
    -- MCMC Step: 01680000 	Time(s): 363161.599929
    -- MCMC Step: 01690000 	Time(s): 364850.572877
    -- MCMC Step: 01700000 	Time(s): 366557.520081
    -- MCMC Step: 01710000 	Time(s): 368290.415413
    -- MCMC Step: 01720000 	Time(s): 369928.794910
    -- MCMC Step: 01730000 	Time(s): 371612.174546
    -- MCMC Step: 01740000 	Time(s): 373315.013480
    -- MCMC Step: 01750000 	Time(s): 374975.324054
    -- MCMC Step: 01760000 	Time(s): 376621.559431
    -- MCMC Step: 01770000 	Time(s): 378279.442749
    -- MCMC Step: 01780000 	Time(s): 379901.088118
    -- MCMC Step: 01790000 	Time(s): 381552.447512
    -- MCMC Step: 01800000 	Time(s): 383186.162964
    -- MCMC Step: 01810000 	Time(s): 384834.935606
    -- MCMC Step: 01820000 	Time(s): 386482.345400
    -- MCMC Step: 01830000 	Time(s): 388145.878514
    -- MCMC Step: 01840000 	Time(s): 389805.159039
    -- MCMC Step: 01850000 	Time(s): 391469.995912
    -- MCMC Step: 01860000 	Time(s): 393108.938321
    -- MCMC Step: 01870000 	Time(s): 394793.299340
    -- MCMC Step: 01880000 	Time(s): 396491.003205
    -- MCMC Step: 01890000 	Time(s): 398167.464947
    -- MCMC Step: 01900000 	Time(s): 399833.496802
    -- MCMC Step: 01910000 	Time(s): 401468.662408
    -- MCMC Step: 01920000 	Time(s): 403073.723679
    -- MCMC Step: 01930000 	Time(s): 404685.508122
    -- MCMC Step: 01940000 	Time(s): 406306.331237
    -- MCMC Step: 01950000 	Time(s): 407909.112998
    -- MCMC Step: 01960000 	Time(s): 409506.278779
    -- MCMC Step: 01970000 	Time(s): 411092.197045
    -- MCMC Step: 01980000 	Time(s): 412677.244642
    -- MCMC Step: 01990000 	Time(s): 414263.051481
    -- MCMC Step: 02000000 	Time(s): 415850.209518
    CAUTION: New unstable configuration found! E -1064.825859
    -- MCMC Step: 02010000 	Time(s): 417474.844723
    -- MCMC Step: 02020000 	Time(s): 419094.267107
    -- MCMC Step: 02030000 	Time(s): 420745.484051
    -- MCMC Step: 02040000 	Time(s): 422386.334013
    -- MCMC Step: 02050000 	Time(s): 424058.325824
    -- MCMC Step: 02060000 	Time(s): 425762.587137
    -- MCMC Step: 02070000 	Time(s): 427645.559621
    -- MCMC Step: 02080000 	Time(s): 429619.192786
    -- MCMC Step: 02090000 	Time(s): 431791.810872
    -- MCMC Step: 02100000 	Time(s): 433746.959830
    -- MCMC Step: 02110000 	Time(s): 435698.286928
    -- MCMC Step: 02120000 	Time(s): 437850.710438
    -- MCMC Step: 02130000 	Time(s): 440907.282075
    -- MCMC Step: 02140000 	Time(s): 443951.954955
    -- MCMC Step: 02150000 	Time(s): 447180.195049
    -- MCMC Step: 02160000 	Time(s): 450503.759469
    -- MCMC Step: 02170000 	Time(s): 453745.282501
    -- MCMC Step: 02180000 	Time(s): 456789.363945
    -- MCMC Step: 02190000 	Time(s): 459772.255846
    -- MCMC Step: 02200000 	Time(s): 462785.778526
    -- MCMC Step: 02210000 	Time(s): 465820.699046
    -- MCMC Step: 02220000 	Time(s): 468838.186697
    -- MCMC Step: 02230000 	Time(s): 471784.832321
    -- MCMC Step: 02240000 	Time(s): 474714.722282
    -- MCMC Step: 02250000 	Time(s): 477664.360903
    -- MCMC Step: 02260000 	Time(s): 480652.020991
    -- MCMC Step: 02270000 	Time(s): 483640.678326
    -- MCMC Step: 02280000 	Time(s): 486618.300148
    -- MCMC Step: 02290000 	Time(s): 489603.798022
    -- MCMC Step: 02300000 	Time(s): 492591.888537
    -- MCMC Step: 02310000 	Time(s): 495571.685369
    -- MCMC Step: 02320000 	Time(s): 498555.785839
    -- MCMC Step: 02330000 	Time(s): 501514.999653
    -- MCMC Step: 02340000 	Time(s): 504549.938683
    -- MCMC Step: 02350000 	Time(s): 507700.570716
    -- MCMC Step: 02360000 	Time(s): 510922.995359
    -- MCMC Step: 02370000 	Time(s): 514729.783086
    -- MCMC Step: 02380000 	Time(s): 518440.307030
    -- MCMC Step: 02390000 	Time(s): 522138.343630
    -- MCMC Step: 02400000 	Time(s): 525933.534634
    -- MCMC Step: 02410000 	Time(s): 529822.758383
    -- MCMC Step: 02420000 	Time(s): 533750.690947
    -- MCMC Step: 02430000 	Time(s): 537964.296615
    -- MCMC Step: 02440000 	Time(s): 542124.808764
    -- MCMC Step: 02450000 	Time(s): 546406.181520
    -- MCMC Step: 02460000 	Time(s): 550651.536844
    -- MCMC Step: 02470000 	Time(s): 554816.792880
    -- MCMC Step: 02480000 	Time(s): 558983.943965
    -- MCMC Step: 02490000 	Time(s): 563146.834903
    -- MCMC Step: 02500000 	Time(s): 567299.193417
    -- MCMC Step: 02510000 	Time(s): 571436.373905
    -- MCMC Step: 02520000 	Time(s): 575592.753321
    -- MCMC Step: 02530000 	Time(s): 579774.651385
    -- MCMC Step: 02540000 	Time(s): 583958.913404
    -- MCMC Step: 02550000 	Time(s): 588100.347801
    -- MCMC Step: 02560000 	Time(s): 592290.205821
    -- MCMC Step: 02570000 	Time(s): 596620.688625
    -- MCMC Step: 02580000 	Time(s): 600981.059323
    -- MCMC Step: 02590000 	Time(s): 605192.490757
    -- MCMC Step: 02600000 	Time(s): 609354.111163
    -- MCMC Step: 02610000 	Time(s): 613292.857331
    -- MCMC Step: 02620000 	Time(s): 617410.849795
    -- MCMC Step: 02630000 	Time(s): 621535.828321
    -- MCMC Step: 02640000 	Time(s): 625645.512954
    -- MCMC Step: 02650000 	Time(s): 629824.516925
    -- MCMC Step: 02660000 	Time(s): 634140.425011
    -- MCMC Step: 02670000 	Time(s): 638379.188090
    -- MCMC Step: 02680000 	Time(s): 642621.614628
    -- MCMC Step: 02690000 	Time(s): 646858.559155
    -- MCMC Step: 02700000 	Time(s): 651092.963355
    -- MCMC Step: 02710000 	Time(s): 655297.837833
    -- MCMC Step: 02720000 	Time(s): 659512.497752
    -- MCMC Step: 02730000 	Time(s): 663765.147959
    -- MCMC Step: 02740000 	Time(s): 668008.090689
    -- MCMC Step: 02750000 	Time(s): 672292.021482
    -- MCMC Step: 02760000 	Time(s): 676571.735965
    -- MCMC Step: 02770000 	Time(s): 680895.028395
    -- MCMC Step: 02780000 	Time(s): 685260.280475
    -- MCMC Step: 02790000 	Time(s): 689506.968359
    -- MCMC Step: 02800000 	Time(s): 693495.464452
    -- MCMC Step: 02810000 	Time(s): 697619.450207
    -- MCMC Step: 02820000 	Time(s): 701753.481319
    -- MCMC Step: 02830000 	Time(s): 705954.226401
    -- MCMC Step: 02840000 	Time(s): 710185.970698
