Executed on: 2023-09-18 02:40:29.157097
PFP client version: 1.11.0
Model version: v3.0.0
Calculation mode: CRYSTAL_PLUS_D3
Method type: PFVM
****************************************
Examining NCM523 ...
  Importing initial (known) stable/unstable structures ...
    -- MCMC Step: 00520000 	Time(s): 86697.273099
    -- MCMC Step: 00530000 	Time(s): 88339.637903
    -- MCMC Step: 00540000 	Time(s): 90018.531917
    -- MCMC Step: 00550000 	Time(s): 91786.773571
    -- MCMC Step: 00560000 	Time(s): 93753.764451
    -- MCMC Step: 00570000 	Time(s): 95880.967815
    -- MCMC Step: 00580000 	Time(s): 97951.585869
    -- MCMC Step: 00590000 	Time(s): 100267.082389
    -- MCMC Step: 00600000 	Time(s): 102789.551093
    -- MCMC Step: 00610000 	Time(s): 105373.901194
    -- MCMC Step: 00620000 	Time(s): 107886.182306
    -- MCMC Step: 00630000 	Time(s): 110431.360748
    -- MCMC Step: 00640000 	Time(s): 112960.898690
    -- MCMC Step: 00650000 	Time(s): 115757.257349
    -- MCMC Step: 00660000 	Time(s): 118471.955562
    -- MCMC Step: 00670000 	Time(s): 121215.216318
    -- MCMC Step: 00680000 	Time(s): 123924.522205
    -- MCMC Step: 00690000 	Time(s): 126691.355390
    -- MCMC Step: 00700000 	Time(s): 129446.626549
    -- MCMC Step: 00710000 	Time(s): 132192.011967
    -- MCMC Step: 00720000 	Time(s): 134925.592099
    -- MCMC Step: 00730000 	Time(s): 137687.117387
    -- MCMC Step: 00740000 	Time(s): 140398.195871
    -- MCMC Step: 00750000 	Time(s): 143127.821118
    -- MCMC Step: 00760000 	Time(s): 145842.752282
    -- MCMC Step: 00770000 	Time(s): 148561.192724
    -- MCMC Step: 00780000 	Time(s): 151270.773510
    -- MCMC Step: 00790000 	Time(s): 153941.035863
    -- MCMC Step: 00800000 	Time(s): 156512.172241
    -- MCMC Step: 00810000 	Time(s): 159063.444698
    -- MCMC Step: 00820000 	Time(s): 161632.437460
    -- MCMC Step: 00830000 	Time(s): 164257.203425
    -- MCMC Step: 00840000 	Time(s): 166886.737756
    -- MCMC Step: 00850000 	Time(s): 169499.370533
    -- MCMC Step: 00860000 	Time(s): 172085.069328
    -- MCMC Step: 00870000 	Time(s): 174572.203064
    -- MCMC Step: 00880000 	Time(s): 176940.444953
    -- MCMC Step: 00890000 	Time(s): 179109.817186
    -- MCMC Step: 00900000 	Time(s): 181185.401612
    -- MCMC Step: 00910000 	Time(s): 183381.459468
    -- MCMC Step: 00920000 	Time(s): 185409.318560
    -- MCMC Step: 00930000 	Time(s): 187324.680864
    -- MCMC Step: 00940000 	Time(s): 189551.616112
    -- MCMC Step: 00950000 	Time(s): 191783.969738
    -- MCMC Step: 00960000 	Time(s): 194111.852389
    -- MCMC Step: 00970000 	Time(s): 196308.747777
    -- MCMC Step: 00980000 	Time(s): 198469.821735
    -- MCMC Step: 00990000 	Time(s): 200672.907429
    -- MCMC Step: 01000000 	Time(s): 202980.956836
    -- MCMC Step: 01010000 	Time(s): 205318.216457
    -- MCMC Step: 01020000 	Time(s): 207699.176870
    -- MCMC Step: 01030000 	Time(s): 210098.195251
    -- MCMC Step: 01040000 	Time(s): 212532.962620
    -- MCMC Step: 01050000 	Time(s): 214903.440609
    -- MCMC Step: 01060000 	Time(s): 217267.286819
    -- MCMC Step: 01070000 	Time(s): 219644.194494
    -- MCMC Step: 01080000 	Time(s): 222039.105031
    -- MCMC Step: 01090000 	Time(s): 224434.781948
    -- MCMC Step: 01100000 	Time(s): 226843.408567
    -- MCMC Step: 01110000 	Time(s): 229247.097330
    -- MCMC Step: 01120000 	Time(s): 231605.702006
    -- MCMC Step: 01130000 	Time(s): 233958.985200
    -- MCMC Step: 01140000 	Time(s): 236336.920811
    -- MCMC Step: 01150000 	Time(s): 238688.076411
    -- MCMC Step: 01160000 	Time(s): 240953.621149
    -- MCMC Step: 01170000 	Time(s): 243238.792492
    -- MCMC Step: 01180000 	Time(s): 245503.820454
    -- MCMC Step: 01190000 	Time(s): 247760.357987
    -- MCMC Step: 01200000 	Time(s): 250064.538426
    -- MCMC Step: 01210000 	Time(s): 252366.642152
    -- MCMC Step: 01220000 	Time(s): 254703.739623
    -- MCMC Step: 01230000 	Time(s): 256958.002057
    -- MCMC Step: 01240000 	Time(s): 258954.252306
    -- MCMC Step: 01250000 	Time(s): 261361.663545
    -- MCMC Step: 01260000 	Time(s): 263697.946107
    -- MCMC Step: 01270000 	Time(s): 265912.728019
    -- MCMC Step: 01280000 	Time(s): 268124.008451
    -- MCMC Step: 01290000 	Time(s): 270518.284531
    -- MCMC Step: 01300000 	Time(s): 272824.510184
    -- MCMC Step: 01310000 	Time(s): 275093.230235
    -- MCMC Step: 01320000 	Time(s): 277468.200751
    -- MCMC Step: 01330000 	Time(s): 279824.885463
    -- MCMC Step: 01340000 	Time(s): 282216.474183
    -- MCMC Step: 01350000 	Time(s): 284642.278574
    -- MCMC Step: 01360000 	Time(s): 287197.497283
    -- MCMC Step: 01370000 	Time(s): 289584.856713
    -- MCMC Step: 01380000 	Time(s): 291972.634230
    -- MCMC Step: 01390000 	Time(s): 294359.903297
    -- MCMC Step: 01400000 	Time(s): 296710.760890
    -- MCMC Step: 01410000 	Time(s): 299087.494277
    -- MCMC Step: 01420000 	Time(s): 301448.480668
    -- MCMC Step: 01430000 	Time(s): 303812.187193
    -- MCMC Step: 01440000 	Time(s): 306161.669406
    -- MCMC Step: 01450000 	Time(s): 308545.332490
    -- MCMC Step: 01460000 	Time(s): 310936.779800
    -- MCMC Step: 01470000 	Time(s): 313345.430017
    -- MCMC Step: 01480000 	Time(s): 315741.440165
    -- MCMC Step: 01490000 	Time(s): 318145.660565
    -- MCMC Step: 01500000 	Time(s): 320517.621877
    -- MCMC Step: 01510000 	Time(s): 322890.496732
    -- MCMC Step: 01520000 	Time(s): 325269.661946
    -- MCMC Step: 01530000 	Time(s): 327660.350123
    -- MCMC Step: 01540000 	Time(s): 330046.813303
    -- MCMC Step: 01550000 	Time(s): 332466.366474
    -- MCMC Step: 01560000 	Time(s): 334920.124053
    -- MCMC Step: 01570000 	Time(s): 337390.421061
    -- MCMC Step: 01580000 	Time(s): 339838.196950
    -- MCMC Step: 01590000 	Time(s): 342284.854264
    -- MCMC Step: 01600000 	Time(s): 344724.339612
    -- MCMC Step: 01610000 	Time(s): 347035.915415
    -- MCMC Step: 01620000 	Time(s): 348894.826846
    -- MCMC Step: 01630000 	Time(s): 351145.039052
    -- MCMC Step: 01640000 	Time(s): 353432.568447
    -- MCMC Step: 01650000 	Time(s): 355979.570548
    -- MCMC Step: 01660000 	Time(s): 358705.160220
    -- MCMC Step: 01670000 	Time(s): 361415.318007
    -- MCMC Step: 01680000 	Time(s): 364076.811973
    -- MCMC Step: 01690000 	Time(s): 366604.243557
    -- MCMC Step: 01700000 	Time(s): 369200.170847
    -- MCMC Step: 01710000 	Time(s): 371847.898133
    -- MCMC Step: 01720000 	Time(s): 374528.838593
    -- MCMC Step: 01730000 	Time(s): 377211.342969
    -- MCMC Step: 01740000 	Time(s): 379916.043814
    -- MCMC Step: 01750000 	Time(s): 382611.872552
    -- MCMC Step: 01760000 	Time(s): 385307.502839
    -- MCMC Step: 01770000 	Time(s): 388000.581181
    -- MCMC Step: 01780000 	Time(s): 390768.009314
    -- MCMC Step: 01790000 	Time(s): 393551.850560
    -- MCMC Step: 01800000 	Time(s): 396283.457452
    -- MCMC Step: 01810000 	Time(s): 398987.695188
    -- MCMC Step: 01820000 	Time(s): 401661.172982
    -- MCMC Step: 01830000 	Time(s): 404375.363929
    -- MCMC Step: 01840000 	Time(s): 407061.488952
    -- MCMC Step: 01850000 	Time(s): 409773.341141
    -- MCMC Step: 01860000 	Time(s): 412444.200118
    -- MCMC Step: 01870000 	Time(s): 415096.094216
    -- MCMC Step: 01880000 	Time(s): 417754.557374
    -- MCMC Step: 01890000 	Time(s): 420378.988300
    -- MCMC Step: 01900000 	Time(s): 422892.651584
    -- MCMC Step: 01910000 	Time(s): 425432.346464
    -- MCMC Step: 01920000 	Time(s): 428007.426037
    -- MCMC Step: 01930000 	Time(s): 430580.434669
    -- MCMC Step: 01940000 	Time(s): 433161.915575
    -- MCMC Step: 01950000 	Time(s): 435812.848679
    -- MCMC Step: 01960000 	Time(s): 438462.029819
    -- MCMC Step: 01970000 	Time(s): 441061.508150
    -- MCMC Step: 01980000 	Time(s): 443607.544094
    -- MCMC Step: 01990000 	Time(s): 446117.782244
    -- MCMC Step: 02000000 	Time(s): 448630.645923
    -- MCMC Step: 02010000 	Time(s): 451127.299545
    -- MCMC Step: 02020000 	Time(s): 453649.905703
    -- MCMC Step: 02030000 	Time(s): 456162.643908
    -- MCMC Step: 02040000 	Time(s): 458658.359393
    -- MCMC Step: 02050000 	Time(s): 461162.076533
    -- MCMC Step: 02060000 	Time(s): 463666.225898
    -- MCMC Step: 02070000 	Time(s): 466171.691630
    -- MCMC Step: 02080000 	Time(s): 468642.782597
    -- MCMC Step: 02090000 	Time(s): 471159.407986
    -- MCMC Step: 02100000 	Time(s): 473652.581111
    -- MCMC Step: 02110000 	Time(s): 476098.537647
    -- MCMC Step: 02120000 	Time(s): 478531.534657
    -- MCMC Step: 02130000 	Time(s): 480966.812320
    -- MCMC Step: 02140000 	Time(s): 483417.090877
    -- MCMC Step: 02150000 	Time(s): 485867.849467
    -- MCMC Step: 02160000 	Time(s): 488272.556837
    -- MCMC Step: 02170000 	Time(s): 490571.145398
    -- MCMC Step: 02180000 	Time(s): 492904.119301
    -- MCMC Step: 02190000 	Time(s): 495256.406370
    -- MCMC Step: 02200000 	Time(s): 497491.388714
    -- MCMC Step: 02210000 	Time(s): 499704.189421
    -- MCMC Step: 02220000 	Time(s): 501890.497096
    -- MCMC Step: 02230000 	Time(s): 504085.146638
    -- MCMC Step: 02240000 	Time(s): 506269.429690
    -- MCMC Step: 02250000 	Time(s): 508446.495488
    -- MCMC Step: 02260000 	Time(s): 510627.179355
    -- MCMC Step: 02270000 	Time(s): 512843.912599
    -- MCMC Step: 02280000 	Time(s): 515040.843705
    -- MCMC Step: 02290000 	Time(s): 517078.048456
    -- MCMC Step: 02300000 	Time(s): 519041.009724
    -- MCMC Step: 02310000 	Time(s): 521016.223335
    -- MCMC Step: 02320000 	Time(s): 522970.023859
    -- MCMC Step: 02330000 	Time(s): 524967.451189
    -- MCMC Step: 02340000 	Time(s): 526923.324047
    -- MCMC Step: 02350000 	Time(s): 528887.018013
    -- MCMC Step: 02360000 	Time(s): 530898.276888
    -- MCMC Step: 02370000 	Time(s): 532906.083339
    -- MCMC Step: 02380000 	Time(s): 534890.685724
    -- MCMC Step: 02390000 	Time(s): 536863.910298
    -- MCMC Step: 02400000 	Time(s): 538832.163019
    -- MCMC Step: 02410000 	Time(s): 540743.852696
    -- MCMC Step: 02420000 	Time(s): 542437.583745
    -- MCMC Step: 02430000 	Time(s): 544026.703271
    -- MCMC Step: 02440000 	Time(s): 545615.659748
    -- MCMC Step: 02450000 	Time(s): 547189.404917
    -- MCMC Step: 02460000 	Time(s): 548770.127890
    -- MCMC Step: 02470000 	Time(s): 550376.475703
    -- MCMC Step: 02480000 	Time(s): 551975.959873
    -- MCMC Step: 02490000 	Time(s): 553572.316778
    -- MCMC Step: 02500000 	Time(s): 555147.889741
    -- MCMC Step: 02510000 	Time(s): 556699.595091
    -- MCMC Step: 02520000 	Time(s): 558237.639239
    -- MCMC Step: 02530000 	Time(s): 559819.504018
    -- MCMC Step: 02540000 	Time(s): 561413.244762
    -- MCMC Step: 02550000 	Time(s): 562969.736146
    -- MCMC Step: 02560000 	Time(s): 564535.741799
    -- MCMC Step: 02570000 	Time(s): 566108.713402
    -- MCMC Step: 02580000 	Time(s): 567675.723819
    -- MCMC Step: 02590000 	Time(s): 569224.691313
    -- MCMC Step: 02600000 	Time(s): 570764.437065
    -- MCMC Step: 02610000 	Time(s): 572318.848089
    -- MCMC Step: 02620000 	Time(s): 573861.317377
    -- MCMC Step: 02630000 	Time(s): 575398.317497
    -- MCMC Step: 02640000 	Time(s): 576940.147683
    -- MCMC Step: 02650000 	Time(s): 578500.328229
    -- MCMC Step: 02660000 	Time(s): 580086.039729
    -- MCMC Step: 02670000 	Time(s): 581662.897001
    -- MCMC Step: 02680000 	Time(s): 583213.629616
    -- MCMC Step: 02690000 	Time(s): 584763.016327
    -- MCMC Step: 02700000 	Time(s): 586308.061782
    -- MCMC Step: 02710000 	Time(s): 587836.014765
    -- MCMC Step: 02720000 	Time(s): 589421.433445
    -- MCMC Step: 02730000 	Time(s): 590987.790431
    -- MCMC Step: 02740000 	Time(s): 592618.038665
    -- MCMC Step: 02750000 	Time(s): 594253.739947
    -- MCMC Step: 02760000 	Time(s): 595918.233954
    -- MCMC Step: 02770000 	Time(s): 597574.551976
    -- MCMC Step: 02780000 	Time(s): 599257.176115
    -- MCMC Step: 02790000 	Time(s): 600976.983568
    -- MCMC Step: 02800000 	Time(s): 602706.929921
    -- MCMC Step: 02810000 	Time(s): 604453.447435
    -- MCMC Step: 02820000 	Time(s): 606150.684837
    -- MCMC Step: 02830000 	Time(s): 607860.110635
    -- MCMC Step: 02840000 	Time(s): 609532.205773
    -- MCMC Step: 02850000 	Time(s): 611269.125890
    -- MCMC Step: 02860000 	Time(s): 612950.587399
    -- MCMC Step: 02870000 	Time(s): 614628.978755
    -- MCMC Step: 02880000 	Time(s): 616304.029932
    -- MCMC Step: 02890000 	Time(s): 617968.416606
    -- MCMC Step: 02900000 	Time(s): 619626.137761
    -- MCMC Step: 02910000 	Time(s): 621316.637147
    -- MCMC Step: 02920000 	Time(s): 622988.393302
    -- MCMC Step: 02930000 	Time(s): 624614.159121
    -- MCMC Step: 02940000 	Time(s): 626309.778623
    -- MCMC Step: 02950000 	Time(s): 627918.479423
    -- MCMC Step: 02960000 	Time(s): 629547.881624
    -- MCMC Step: 02970000 	Time(s): 631230.123276
    -- MCMC Step: 02980000 	Time(s): 632902.440457
    -- MCMC Step: 02990000 	Time(s): 634549.653244
    -- MCMC Step: 03000000 	Time(s): 636161.666249
    -- MCMC Step: 03010000 	Time(s): 637780.416136
    -- MCMC Step: 03020000 	Time(s): 639371.889575
    -- MCMC Step: 03030000 	Time(s): 641024.587136
    -- MCMC Step: 03040000 	Time(s): 642644.450235
    -- MCMC Step: 03050000 	Time(s): 644248.013796
    -- MCMC Step: 03060000 	Time(s): 645867.377807
    -- MCMC Step: 03070000 	Time(s): 647489.059883
    -- MCMC Step: 03080000 	Time(s): 649155.748324
    -- MCMC Step: 03090000 	Time(s): 650746.261200
    -- MCMC Step: 03100000 	Time(s): 652309.539005
    -- MCMC Step: 03110000 	Time(s): 653914.404484
    -- MCMC Step: 03120000 	Time(s): 655512.238636
    -- MCMC Step: 03130000 	Time(s): 657089.219260
    -- MCMC Step: 03140000 	Time(s): 658670.856442
    -- MCMC Step: 03150000 	Time(s): 660250.200638
    -- MCMC Step: 03160000 	Time(s): 661807.312494
    -- MCMC Step: 03170000 	Time(s): 663373.783442
    -- MCMC Step: 03180000 	Time(s): 664951.606739
    -- MCMC Step: 03190000 	Time(s): 666542.281497
    -- MCMC Step: 03200000 	Time(s): 668100.807786
    -- MCMC Step: 03210000 	Time(s): 669656.397838
    -- MCMC Step: 03220000 	Time(s): 671203.936047
    -- MCMC Step: 03230000 	Time(s): 672755.324668
    -- MCMC Step: 03240000 	Time(s): 674301.996560
    -- MCMC Step: 03250000 	Time(s): 675887.053997
    -- MCMC Step: 03260000 	Time(s): 677486.545341
    -- MCMC Step: 03270000 	Time(s): 679083.379668
    -- MCMC Step: 03280000 	Time(s): 680660.914327
    -- MCMC Step: 03290000 	Time(s): 682251.997168
    -- MCMC Step: 03300000 	Time(s): 683874.453393
    -- MCMC Step: 03310000 	Time(s): 685543.959753
    -- MCMC Step: 03320000 	Time(s): 687459.777463
    -- MCMC Step: 03330000 	Time(s): 689609.597046
    -- MCMC Step: 03340000 	Time(s): 691781.158595
    -- MCMC Step: 03350000 	Time(s): 693876.531766
    -- MCMC Step: 03360000 	Time(s): 695973.900052
    -- MCMC Step: 03370000 	Time(s): 699199.677697
    -- MCMC Step: 03380000 	Time(s): 702517.443219
    -- MCMC Step: 03390000 	Time(s): 705986.121164
    -- MCMC Step: 03400000 	Time(s): 709579.900517
    -- MCMC Step: 03410000 	Time(s): 713132.436470
    -- MCMC Step: 03420000 	Time(s): 716496.096554
    -- MCMC Step: 03430000 	Time(s): 719784.649015
    -- MCMC Step: 03440000 	Time(s): 723152.028427
    -- MCMC Step: 03450000 	Time(s): 726521.411388
    -- MCMC Step: 03460000 	Time(s): 729852.569178
    -- MCMC Step: 03470000 	Time(s): 733202.266830
    -- MCMC Step: 03480000 	Time(s): 736556.918287
    -- MCMC Step: 03490000 	Time(s): 739936.621086
    -- MCMC Step: 03500000 	Time(s): 743359.527018
    -- MCMC Step: 03510000 	Time(s): 746765.657260
    -- MCMC Step: 03520000 	Time(s): 750183.456665
    -- MCMC Step: 03530000 	Time(s): 753650.239142
    -- MCMC Step: 03540000 	Time(s): 757126.876825
    -- MCMC Step: 03550000 	Time(s): 760536.576960
    -- MCMC Step: 03560000 	Time(s): 763862.650721
    -- MCMC Step: 03570000 	Time(s): 767252.444312
    -- MCMC Step: 03580000 	Time(s): 770873.426878
    -- MCMC Step: 03590000 	Time(s): 775012.784231
    -- MCMC Step: 03600000 	Time(s): 778790.421833
    -- MCMC Step: 03610000 	Time(s): 782875.946054
    -- MCMC Step: 03620000 	Time(s): 786950.373750
    -- MCMC Step: 03630000 	Time(s): 791050.355621
    -- MCMC Step: 03640000 	Time(s): 795312.419196
    -- MCMC Step: 03650000 	Time(s): 799731.894909
    -- MCMC Step: 03660000 	Time(s): 804336.108555
    -- MCMC Step: 03670000 	Time(s): 809017.583193
    -- MCMC Step: 03680000 	Time(s): 813728.698762
    -- MCMC Step: 03690000 	Time(s): 818489.159524
    -- MCMC Step: 03700000 	Time(s): 823192.868000
    -- MCMC Step: 03710000 	Time(s): 827878.161362
    -- MCMC Step: 03720000 	Time(s): 832595.127541
    -- MCMC Step: 03730000 	Time(s): 837324.466333
    -- MCMC Step: 03740000 	Time(s): 842046.737567
    -- MCMC Step: 03750000 	Time(s): 846714.978532
    -- MCMC Step: 03760000 	Time(s): 851367.942338
    -- MCMC Step: 03770000 	Time(s): 856033.150664
    -- MCMC Step: 03780000 	Time(s): 860639.560436
    -- MCMC Step: 03790000 	Time(s): 865164.037703
    -- MCMC Step: 03800000 	Time(s): 869661.538468
    -- MCMC Step: 03810000 	Time(s): 873962.058780
    -- MCMC Step: 03820000 	Time(s): 878602.153477
    -- MCMC Step: 03830000 	Time(s): 883064.777875
    -- MCMC Step: 03840000 	Time(s): 887570.525199
    -- MCMC Step: 03850000 	Time(s): 892242.675720
    -- MCMC Step: 03860000 	Time(s): 896828.924800
    -- MCMC Step: 03870000 	Time(s): 901351.648106
    -- MCMC Step: 03880000 	Time(s): 905877.290217
    -- MCMC Step: 03890000 	Time(s): 910405.092506
    -- MCMC Step: 03900000 	Time(s): 915033.210670
    -- MCMC Step: 03910000 	Time(s): 919621.450681
    -- MCMC Step: 03920000 	Time(s): 924251.844038
    -- MCMC Step: 03930000 	Time(s): 928907.872794
    -- MCMC Step: 03940000 	Time(s): 933499.194730
    -- MCMC Step: 03950000 	Time(s): 938214.098354
    -- MCMC Step: 03960000 	Time(s): 942936.722809
    -- MCMC Step: 03970000 	Time(s): 947480.909925
    -- MCMC Step: 03980000 	Time(s): 951728.587272
    -- MCMC Step: 03990000 	Time(s): 956195.364470
    -- MCMC Step: 04000000 	Time(s): 960631.937512
    -- MCMC Step: 04010000 	Time(s): 965101.037746
    -- MCMC Step: 04020000 	Time(s): 969690.322572
    -- MCMC Step: 04030000 	Time(s): 974335.907455
    -- MCMC Step: 04040000 	Time(s): 978979.278859
    -- MCMC Step: 04050000 	Time(s): 983632.334397
    -- MCMC Step: 04060000 	Time(s): 988301.065974
    -- MCMC Step: 04070000 	Time(s): 992885.789335
    -- MCMC Step: 04080000 	Time(s): 997438.501420
    -- MCMC Step: 04090000 	Time(s): 1002006.586820
    -- MCMC Step: 04100000 	Time(s): 1006524.262298
    -- MCMC Step: 04110000 	Time(s): 1011117.998222
    -- MCMC Step: 04120000 	Time(s): 1015738.624552
    -- MCMC Step: 04130000 	Time(s): 1020289.419383
    -- MCMC Step: 04140000 	Time(s): 1024863.345690
    -- MCMC Step: 04150000 	Time(s): 1029322.427049
    -- MCMC Step: 04160000 	Time(s): 1033588.816906
    -- MCMC Step: 04170000 	Time(s): 1037791.035268
    -- MCMC Step: 04180000 	Time(s): 1041890.985153
    -- MCMC Step: 04190000 	Time(s): 1045988.588842
    -- MCMC Step: 04200000 	Time(s): 1050052.619934
    -- MCMC Step: 04210000 	Time(s): 1054150.272079
    -- MCMC Step: 04220000 	Time(s): 1058268.077065
    -- MCMC Step: 04230000 	Time(s): 1062382.260096
    -- MCMC Step: 04240000 	Time(s): 1066537.719154
    -- MCMC Step: 04250000 	Time(s): 1070661.075022
    -- MCMC Step: 04260000 	Time(s): 1074817.512347
    -- MCMC Step: 04270000 	Time(s): 1078919.590064
    -- MCMC Step: 04280000 	Time(s): 1083000.076429
    -- MCMC Step: 04290000 	Time(s): 1087172.513931
    -- MCMC Step: 04300000 	Time(s): 1091357.058543
    -- MCMC Step: 04310000 	Time(s): 1095402.741590
    -- MCMC Step: 04320000 	Time(s): 1099409.912768
    -- MCMC Step: 04330000 	Time(s): 1102068.348486
    -- MCMC Step: 04340000 	Time(s): 1105900.222356
    -- MCMC Step: 04350000 	Time(s): 1109807.002082
    -- MCMC Step: 04360000 	Time(s): 1113703.830816
    -- MCMC Step: 04370000 	Time(s): 1117660.108919
    -- MCMC Step: 04380000 	Time(s): 1121680.474018
    -- MCMC Step: 04390000 	Time(s): 1125938.156867
    -- MCMC Step: 04400000 	Time(s): 1130185.076066
    -- MCMC Step: 04410000 	Time(s): 1134428.887171
    -- MCMC Step: 04420000 	Time(s): 1138687.995467
    -- MCMC Step: 04430000 	Time(s): 1142983.504743
    -- MCMC Step: 04440000 	Time(s): 1147292.736823
    -- MCMC Step: 04450000 	Time(s): 1151557.136839
    -- MCMC Step: 04460000 	Time(s): 1155832.772201
    -- MCMC Step: 04470000 	Time(s): 1160166.320122
    -- MCMC Step: 04480000 	Time(s): 1164466.462188
    -- MCMC Step: 04490000 	Time(s): 1168726.834300
    -- MCMC Step: 04500000 	Time(s): 1173013.289446
    -- MCMC Step: 04510000 	Time(s): 1177319.284213
    -- MCMC Step: 04520000 	Time(s): 1181519.677891
    -- MCMC Step: 04530000 	Time(s): 1185806.118387
    -- MCMC Step: 04540000 	Time(s): 1190033.853689
    -- MCMC Step: 04550000 	Time(s): 1194219.158592
    -- MCMC Step: 04560000 	Time(s): 1198309.708882
    -- MCMC Step: 04570000 	Time(s): 1202390.736758
    -- MCMC Step: 04580000 	Time(s): 1206515.323887
    -- MCMC Step: 04590000 	Time(s): 1210699.980194
    -- MCMC Step: 04600000 	Time(s): 1214834.161268
    -- MCMC Step: 04610000 	Time(s): 1219016.416387
    -- MCMC Step: 04620000 	Time(s): 1223175.099397
    -- MCMC Step: 04630000 	Time(s): 1227285.610317
    -- MCMC Step: 04640000 	Time(s): 1231694.147539
    -- MCMC Step: 04650000 	Time(s): 1236545.335909
    -- MCMC Step: 04660000 	Time(s): 1241453.696402
    -- MCMC Step: 04670000 	Time(s): 1246344.579663
    -- MCMC Step: 04680000 	Time(s): 1251198.780874
    -- MCMC Step: 04690000 	Time(s): 1256008.796432
    -- MCMC Step: 04700000 	Time(s): 1260783.210739
    -- MCMC Step: 04710000 	Time(s): 1265469.438992
    -- MCMC Step: 04720000 	Time(s): 1270219.321868
    -- MCMC Step: 04730000 	Time(s): 1275207.123034
    -- MCMC Step: 04740000 	Time(s): 1280163.365877
    -- MCMC Step: 04750000 	Time(s): 1285020.280539
    -- MCMC Step: 04760000 	Time(s): 1289632.794448
    -- MCMC Step: 04770000 	Time(s): 1294089.124735
    -- MCMC Step: 04780000 	Time(s): 1298183.117215
