Executed on: 2023-09-28 08:56:33.443213
PFP client version: 1.11.0
Model version: v3.0.0
Calculation mode: CRYSTAL_PLUS_D3
Method type: PFVM
****************************************
Examining NCM622 ...
  Importing initial (known) stable/unstable structures ...
    Supercell size: 5 × 4 × 1
    Number of atoms (perfect): 240
    Cell parameters (a, b, c): 2.873440, 2.877225, 14.130600
    Structural parameter range (min, max): 0.000000, 1.000000
    Number of discrete structural parameters: 120
    Structural parameter spacing: 0.008403
  Importing energies and 1-D DOS from previous WL simlation ...
    Energy range (min, max): -1075.388829, -1064.828767
    Number of energy states: 60
    Energy spacing (eV): 0.178984
  Performing multicanonical Monte Carlo (MCMC) sampling ...
    Number of NNP-neighbors: 11400
    Maximum number of Monte Carlo steps: 10000000
    Trial move style: swap
    -- MCMC Step: 03720000 	Time(s): 1303127.159766
    -- MCMC Step: 03730000 	Time(s): 1307295.610215
    -- MCMC Step: 03740000 	Time(s): 1311455.281758
    -- MCMC Step: 03750000 	Time(s): 1315638.575003
    -- MCMC Step: 03760000 	Time(s): 1319783.560963
    -- MCMC Step: 03770000 	Time(s): 1323978.415511
    -- MCMC Step: 03780000 	Time(s): 1328168.046703
    -- MCMC Step: 03790000 	Time(s): 1332083.820616
    -- MCMC Step: 03800000 	Time(s): 1335901.865530
    -- MCMC Step: 03810000 	Time(s): 1339612.916959
    -- MCMC Step: 03820000 	Time(s): 1343385.073112
    -- MCMC Step: 03830000 	Time(s): 1347020.317007
    -- MCMC Step: 03840000 	Time(s): 1350663.667957
    -- MCMC Step: 03850000 	Time(s): 1354481.788608
    -- MCMC Step: 03860000 	Time(s): 1358269.701843
    -- MCMC Step: 03870000 	Time(s): 1362091.153876
    -- MCMC Step: 03880000 	Time(s): 1365882.174906
    -- MCMC Step: 03890000 	Time(s): 1369699.302998
    -- MCMC Step: 03900000 	Time(s): 1373562.896850
    -- MCMC Step: 03910000 	Time(s): 1377421.907234
    -- MCMC Step: 03920000 	Time(s): 1381246.545300
    -- MCMC Step: 03930000 	Time(s): 1385105.674899
    -- MCMC Step: 03940000 	Time(s): 1388964.909489
    -- MCMC Step: 03950000 	Time(s): 1392829.252378
    -- MCMC Step: 03960000 	Time(s): 1396628.844073
    -- MCMC Step: 03970000 	Time(s): 1400404.993465
    -- MCMC Step: 03980000 	Time(s): 1404191.467739
    -- MCMC Step: 03990000 	Time(s): 1407984.048862
    -- MCMC Step: 04000000 	Time(s): 1411752.211873
    -- MCMC Step: 04010000 	Time(s): 1415323.114683
    -- MCMC Step: 04020000 	Time(s): 1418930.549545
    -- MCMC Step: 04030000 	Time(s): 1422480.724349
    -- MCMC Step: 04040000 	Time(s): 1425997.792226
    -- MCMC Step: 04050000 	Time(s): 1429554.092019
    -- MCMC Step: 04060000 	Time(s): 1433109.835670
    -- MCMC Step: 04070000 	Time(s): 1436681.049875
    -- MCMC Step: 04080000 	Time(s): 1440279.118841
    -- MCMC Step: 04090000 	Time(s): 1443823.603580
    -- MCMC Step: 04100000 	Time(s): 1447403.415260
    -- MCMC Step: 04110000 	Time(s): 1450887.759601
    -- MCMC Step: 04120000 	Time(s): 1454457.437371
    -- MCMC Step: 04130000 	Time(s): 1458032.777622
    -- MCMC Step: 04140000 	Time(s): 1461611.700294
    -- MCMC Step: 04150000 	Time(s): 1465209.670496
    -- MCMC Step: 04160000 	Time(s): 1468727.316007
    -- MCMC Step: 04170000 	Time(s): 1472213.052076
    -- MCMC Step: 04180000 	Time(s): 1475648.042112
    -- MCMC Step: 04190000 	Time(s): 1479138.396449
    -- MCMC Step: 04200000 	Time(s): 1482637.412706
    -- MCMC Step: 04210000 	Time(s): 1486083.514396
    -- MCMC Step: 04220000 	Time(s): 1489491.040314
    -- MCMC Step: 04230000 	Time(s): 1492817.192350
    -- MCMC Step: 04240000 	Time(s): 1496087.697947
    -- MCMC Step: 04250000 	Time(s): 1499394.018899
    -- MCMC Step: 04260000 	Time(s): 1502591.106793
    -- MCMC Step: 04270000 	Time(s): 1505657.271814
    -- MCMC Step: 04280000 	Time(s): 1508700.696202
    -- MCMC Step: 04290000 	Time(s): 1511495.925108
    -- MCMC Step: 04300000 	Time(s): 1514546.239652
    -- MCMC Step: 04310000 	Time(s): 1517581.941512
    -- MCMC Step: 04320000 	Time(s): 1520568.249464
    -- MCMC Step: 04330000 	Time(s): 1523382.728749
    -- MCMC Step: 04340000 	Time(s): 1526224.541908
    -- MCMC Step: 04350000 	Time(s): 1528693.938367
