Executed on: 2023-09-26 01:09:45.215259
PFP client version: 1.11.0
Model version: v3.0.0
Calculation mode: CRYSTAL_PLUS_D3
Method type: PFVM
****************************************
Examining NCM622 ...
  Importing initial (known) stable/unstable structures ...
    Supercell size: 5 × 4 × 1
    Number of atoms (perfect): 240
    Cell parameters (a, b, c): 2.873440, 2.877225, 14.130600
    Structural parameter range (min, max): 0.000000, 0.500000
    Number of discrete structural parameters: 60
    Structural parameter spacing: 0.008475
  Importing energies and 1-D DOS from previous WL simlation ...
    Energy range (min, max): -1075.388829, -1064.828767
    Number of energy states: 60
    Energy spacing (eV): 0.178984
  Performing multicanonical Monte Carlo (MCMC) sampling ...
    Number of NNP-neighbors: 11400
    Maximum number of Monte Carlo steps: 10000000
    Trial move style: swap
    -- MCMC Step: 01000000 	Time(s): 372857.042528
    -- MCMC Step: 01010000 	Time(s): 376452.712070
    -- MCMC Step: 01020000 	Time(s): 380108.697161
    -- MCMC Step: 01030000 	Time(s): 383782.283256
    -- MCMC Step: 01040000 	Time(s): 387427.032554
    -- MCMC Step: 01050000 	Time(s): 391106.855008
    -- MCMC Step: 01060000 	Time(s): 394751.986078
    -- MCMC Step: 01070000 	Time(s): 398525.995452
    -- MCMC Step: 01080000 	Time(s): 402256.399802
    -- MCMC Step: 01090000 	Time(s): 406039.265674
    -- MCMC Step: 01100000 	Time(s): 409716.823345
    -- MCMC Step: 01110000 	Time(s): 413269.037273
    -- MCMC Step: 01120000 	Time(s): 415554.787333
    -- MCMC Step: 01130000 	Time(s): 418980.265246
    -- MCMC Step: 01140000 	Time(s): 422486.918113
    -- MCMC Step: 01150000 	Time(s): 426085.216556
    -- MCMC Step: 01160000 	Time(s): 429623.911082
    -- MCMC Step: 01170000 	Time(s): 433258.479562
    -- MCMC Step: 01180000 	Time(s): 437038.521153
    -- MCMC Step: 01190000 	Time(s): 440843.000931
    -- MCMC Step: 01200000 	Time(s): 444666.821963
    -- MCMC Step: 01210000 	Time(s): 448544.169241
    -- MCMC Step: 01220000 	Time(s): 452378.256338
    -- MCMC Step: 01230000 	Time(s): 456227.797163
    -- MCMC Step: 01240000 	Time(s): 460080.021230
    -- MCMC Step: 01250000 	Time(s): 463946.629444
    -- MCMC Step: 01260000 	Time(s): 467789.829059
    -- MCMC Step: 01270000 	Time(s): 471651.150956
    -- MCMC Step: 01280000 	Time(s): 475496.469651
    -- MCMC Step: 01290000 	Time(s): 479262.617114
    -- MCMC Step: 01300000 	Time(s): 483046.014452
    -- MCMC Step: 01310000 	Time(s): 486948.284755
    -- MCMC Step: 01320000 	Time(s): 490878.965350
    -- MCMC Step: 01330000 	Time(s): 494781.094827
    -- MCMC Step: 01340000 	Time(s): 498689.181222
    -- MCMC Step: 01350000 	Time(s): 502532.403553
    -- MCMC Step: 01360000 	Time(s): 506294.705969
    -- MCMC Step: 01370000 	Time(s): 510150.573745
    -- MCMC Step: 01380000 	Time(s): 513983.039717
    -- MCMC Step: 01390000 	Time(s): 517874.759446
    -- MCMC Step: 01400000 	Time(s): 521821.369345
    -- MCMC Step: 01410000 	Time(s): 525759.130381
    -- MCMC Step: 01420000 	Time(s): 529626.824066
    -- MCMC Step: 01430000 	Time(s): 533576.626308
    -- MCMC Step: 01440000 	Time(s): 537522.065377
    -- MCMC Step: 01450000 	Time(s): 541429.382332
    -- MCMC Step: 01460000 	Time(s): 545584.917288
    -- MCMC Step: 01470000 	Time(s): 550120.477669
    -- MCMC Step: 01480000 	Time(s): 554679.655272
    -- MCMC Step: 01490000 	Time(s): 559153.634482
    -- MCMC Step: 01500000 	Time(s): 563553.616703
    -- MCMC Step: 01510000 	Time(s): 567947.743385
    -- MCMC Step: 01520000 	Time(s): 572268.512963
    -- MCMC Step: 01530000 	Time(s): 576544.270863
    -- MCMC Step: 01540000 	Time(s): 580864.995977
    -- MCMC Step: 01550000 	Time(s): 585263.996230
    -- MCMC Step: 01560000 	Time(s): 589827.398937
    -- MCMC Step: 01570000 	Time(s): 594309.166181
    -- MCMC Step: 01580000 	Time(s): 598757.340406
    -- MCMC Step: 01590000 	Time(s): 602929.542570
    -- MCMC Step: 01600000 	Time(s): 607138.590636
    -- MCMC Step: 01610000 	Time(s): 610897.959129
    -- MCMC Step: 01620000 	Time(s): 614826.086536
