Executed on: 2023-09-18 02:40:20.932468
PFP client version: 1.11.0
Model version: v3.0.0
Calculation mode: CRYSTAL_PLUS_D3
Method type: PFVM
****************************************
Examining NCM523 ...
  Importing initial (known) stable/unstable structures ...
    -- MCMC Step: 00520000 	Time(s): 85503.002681
    -- MCMC Step: 00530000 	Time(s): 87244.828294
    -- MCMC Step: 00540000 	Time(s): 88881.476843
    -- MCMC Step: 00550000 	Time(s): 90599.887656
    -- MCMC Step: 00560000 	Time(s): 92333.636660
    -- MCMC Step: 00570000 	Time(s): 94411.650164
    -- MCMC Step: 00580000 	Time(s): 96504.834233
    -- MCMC Step: 00590000 	Time(s): 98564.821968
    -- MCMC Step: 00600000 	Time(s): 101000.348865
    -- MCMC Step: 00610000 	Time(s): 103499.628411
    -- MCMC Step: 00620000 	Time(s): 106058.239152
    -- MCMC Step: 00630000 	Time(s): 108541.123486
    -- MCMC Step: 00640000 	Time(s): 111084.448204
    -- MCMC Step: 00650000 	Time(s): 113667.323924
    -- MCMC Step: 00660000 	Time(s): 116408.899924
    -- MCMC Step: 00670000 	Time(s): 119113.316087
    -- MCMC Step: 00680000 	Time(s): 121832.663828
    -- MCMC Step: 00690000 	Time(s): 124543.365466
    -- MCMC Step: 00700000 	Time(s): 127283.626499
    -- MCMC Step: 00710000 	Time(s): 130018.777047
    -- MCMC Step: 00720000 	Time(s): 132740.679817
    -- MCMC Step: 00730000 	Time(s): 135463.440271
    -- MCMC Step: 00740000 	Time(s): 138178.598811
    -- MCMC Step: 00750000 	Time(s): 140864.418859
    -- MCMC Step: 00760000 	Time(s): 143545.400054
    -- MCMC Step: 00770000 	Time(s): 146237.643678
    -- MCMC Step: 00780000 	Time(s): 148957.929294
    -- MCMC Step: 00790000 	Time(s): 151643.669615
    -- MCMC Step: 00800000 	Time(s): 154273.304503
    -- MCMC Step: 00810000 	Time(s): 156811.926444
    -- MCMC Step: 00820000 	Time(s): 159326.663901
    -- MCMC Step: 00830000 	Time(s): 161881.742107
    -- MCMC Step: 00840000 	Time(s): 164494.579759
    -- MCMC Step: 00850000 	Time(s): 167075.481837
    -- MCMC Step: 00860000 	Time(s): 169674.799702
    -- MCMC Step: 00870000 	Time(s): 172226.580254
    -- MCMC Step: 00880000 	Time(s): 174686.673812
    -- MCMC Step: 00890000 	Time(s): 177036.382812
    -- MCMC Step: 00900000 	Time(s): 179201.248958
    -- MCMC Step: 00910000 	Time(s): 181256.044749
    -- MCMC Step: 00920000 	Time(s): 183446.559881
    -- MCMC Step: 00930000 	Time(s): 185454.492391
    -- MCMC Step: 00940000 	Time(s): 187360.723482
    -- MCMC Step: 00950000 	Time(s): 189560.009726
    -- MCMC Step: 00960000 	Time(s): 191777.561696
    -- MCMC Step: 00970000 	Time(s): 194079.407841
    -- MCMC Step: 00980000 	Time(s): 196274.799729
    -- MCMC Step: 00990000 	Time(s): 198430.800118
    -- MCMC Step: 01000000 	Time(s): 200625.198486
    -- MCMC Step: 01010000 	Time(s): 202935.512772
    -- MCMC Step: 01020000 	Time(s): 205272.049594
    -- MCMC Step: 01030000 	Time(s): 207647.908046
    -- MCMC Step: 01040000 	Time(s): 210045.765698
    -- MCMC Step: 01050000 	Time(s): 212462.060196
    -- MCMC Step: 01060000 	Time(s): 214797.287442
    -- MCMC Step: 01070000 	Time(s): 217153.758893
    -- MCMC Step: 01080000 	Time(s): 219516.568320
    -- MCMC Step: 01090000 	Time(s): 221905.869955
    -- MCMC Step: 01100000 	Time(s): 224282.696046
    -- MCMC Step: 01110000 	Time(s): 226681.347348
    -- MCMC Step: 01120000 	Time(s): 229061.042561
    -- MCMC Step: 01130000 	Time(s): 231418.801414
    -- MCMC Step: 01140000 	Time(s): 233766.923784
    -- MCMC Step: 01150000 	Time(s): 236118.046128
    -- MCMC Step: 01160000 	Time(s): 238471.145414
    -- MCMC Step: 01170000 	Time(s): 240730.013615
    -- MCMC Step: 01180000 	Time(s): 242988.254204
    -- MCMC Step: 01190000 	Time(s): 245224.336401
    -- MCMC Step: 01200000 	Time(s): 247462.641630
    -- MCMC Step: 01210000 	Time(s): 249735.484055
    -- MCMC Step: 01220000 	Time(s): 252032.710735
    -- MCMC Step: 01230000 	Time(s): 254333.972878
    -- MCMC Step: 01240000 	Time(s): 256613.923180
    -- MCMC Step: 01250000 	Time(s): 258588.430277
    -- MCMC Step: 01260000 	Time(s): 260902.518295
    -- MCMC Step: 01270000 	Time(s): 263301.726957
    -- MCMC Step: 01280000 	Time(s): 265469.485315
    -- MCMC Step: 01290000 	Time(s): 267697.108931
    -- MCMC Step: 01300000 	Time(s): 270037.685756
    -- MCMC Step: 01310000 	Time(s): 272347.997272
    -- MCMC Step: 01320000 	Time(s): 274604.008146
    -- MCMC Step: 01330000 	Time(s): 276973.910683
    -- MCMC Step: 01340000 	Time(s): 279298.681545
    -- MCMC Step: 01350000 	Time(s): 281666.914449
    -- MCMC Step: 01360000 	Time(s): 284050.809088
    -- MCMC Step: 01370000 	Time(s): 286602.641534
    -- MCMC Step: 01380000 	Time(s): 289018.300873
    -- MCMC Step: 01390000 	Time(s): 291387.801965
    -- MCMC Step: 01400000 	Time(s): 293753.617921
    -- MCMC Step: 01410000 	Time(s): 296122.643746
    -- MCMC Step: 01420000 	Time(s): 298461.721477
    -- MCMC Step: 01430000 	Time(s): 300826.593725
    -- MCMC Step: 01440000 	Time(s): 303168.198268
    -- MCMC Step: 01450000 	Time(s): 305492.970049
    -- MCMC Step: 01460000 	Time(s): 307856.052578
    -- MCMC Step: 01470000 	Time(s): 310232.934637
    -- MCMC Step: 01480000 	Time(s): 312622.539093
    -- MCMC Step: 01490000 	Time(s): 314993.233061
    -- MCMC Step: 01500000 	Time(s): 317389.817648
    -- MCMC Step: 01510000 	Time(s): 319753.326262
    -- MCMC Step: 01520000 	Time(s): 322120.004281
    -- MCMC Step: 01530000 	Time(s): 324474.303923
    -- MCMC Step: 01540000 	Time(s): 326847.557407
    -- MCMC Step: 01550000 	Time(s): 329226.261805
    -- MCMC Step: 01560000 	Time(s): 331602.806257
    -- MCMC Step: 01570000 	Time(s): 334024.667495
    -- MCMC Step: 01580000 	Time(s): 336484.834145
    -- MCMC Step: 01590000 	Time(s): 338910.817034
    -- MCMC Step: 01600000 	Time(s): 341346.360307
    -- MCMC Step: 01610000 	Time(s): 343783.594076
    -- MCMC Step: 01620000 	Time(s): 346144.812345
    -- MCMC Step: 01630000 	Time(s): 348150.465468
    -- MCMC Step: 01640000 	Time(s): 350204.946722
    -- MCMC Step: 01650000 	Time(s): 352442.963246
    -- MCMC Step: 01660000 	Time(s): 354876.555292
    -- MCMC Step: 01670000 	Time(s): 357532.884123
    -- MCMC Step: 01680000 	Time(s): 360243.708970
    -- MCMC Step: 01690000 	Time(s): 362886.026762
    -- MCMC Step: 01700000 	Time(s): 365431.628011
    -- MCMC Step: 01710000 	Time(s): 367959.638484
    -- MCMC Step: 01720000 	Time(s): 370581.797288
    -- MCMC Step: 01730000 	Time(s): 373228.730983
    -- MCMC Step: 01740000 	Time(s): 375893.251551
    -- MCMC Step: 01750000 	Time(s): 378569.528527
    -- MCMC Step: 01760000 	Time(s): 381232.925502
    -- MCMC Step: 01770000 	Time(s): 383885.884678
    -- MCMC Step: 01780000 	Time(s): 386555.854800
    -- MCMC Step: 01790000 	Time(s): 389281.740880
    -- MCMC Step: 01800000 	Time(s): 392016.245898
    -- MCMC Step: 01810000 	Time(s): 394742.645144
    -- MCMC Step: 01820000 	Time(s): 397444.117280
    -- MCMC Step: 01830000 	Time(s): 400091.913850
    -- MCMC Step: 01840000 	Time(s): 402776.690634
    -- MCMC Step: 01850000 	Time(s): 405436.576026
    -- MCMC Step: 01860000 	Time(s): 408128.295247
    -- MCMC Step: 01870000 	Time(s): 410794.447268
    -- MCMC Step: 01880000 	Time(s): 413439.436467
    -- MCMC Step: 01890000 	Time(s): 416059.426386
    -- MCMC Step: 01900000 	Time(s): 418675.006648
    -- MCMC Step: 01910000 	Time(s): 421215.977847
    -- MCMC Step: 01920000 	Time(s): 423714.294639
    -- MCMC Step: 01930000 	Time(s): 426210.032174
    -- MCMC Step: 01940000 	Time(s): 428761.711667
    -- MCMC Step: 01950000 	Time(s): 431318.923641
    -- MCMC Step: 01960000 	Time(s): 433904.004096
    -- MCMC Step: 01970000 	Time(s): 436518.899502
    -- MCMC Step: 01980000 	Time(s): 439151.021819
    -- MCMC Step: 01990000 	Time(s): 441716.944577
    -- MCMC Step: 02000000 	Time(s): 444223.503552
    -- MCMC Step: 02010000 	Time(s): 446712.397330
    -- MCMC Step: 02020000 	Time(s): 449213.113083
    -- MCMC Step: 02030000 	Time(s): 451686.081643
    -- MCMC Step: 02040000 	Time(s): 454176.203550
    -- MCMC Step: 02050000 	Time(s): 456651.257519
    -- MCMC Step: 02060000 	Time(s): 459130.189591
    -- MCMC Step: 02070000 	Time(s): 461598.019785
    -- MCMC Step: 02080000 	Time(s): 464063.301737
    -- MCMC Step: 02090000 	Time(s): 466525.408245
    -- MCMC Step: 02100000 	Time(s): 468982.751245
    -- MCMC Step: 02110000 	Time(s): 471444.023091
    -- MCMC Step: 02120000 	Time(s): 473901.658876
    -- MCMC Step: 02130000 	Time(s): 476321.490117
    -- MCMC Step: 02140000 	Time(s): 478737.831424
    -- MCMC Step: 02150000 	Time(s): 481160.452547
    -- MCMC Step: 02160000 	Time(s): 483579.929975
    -- MCMC Step: 02170000 	Time(s): 486008.293864
    -- MCMC Step: 02180000 	Time(s): 488383.013904
    -- MCMC Step: 02190000 	Time(s): 490671.360703
    -- MCMC Step: 02200000 	Time(s): 492987.177932
    -- MCMC Step: 02210000 	Time(s): 495319.140496
    -- MCMC Step: 02220000 	Time(s): 497546.801664
    -- MCMC Step: 02230000 	Time(s): 499733.598341
    -- MCMC Step: 02240000 	Time(s): 501907.402438
    -- MCMC Step: 02250000 	Time(s): 504085.641672
    -- MCMC Step: 02260000 	Time(s): 506259.882877
    -- MCMC Step: 02270000 	Time(s): 508415.460502
    -- MCMC Step: 02280000 	Time(s): 510574.191920
    -- MCMC Step: 02290000 	Time(s): 512761.182941
    -- MCMC Step: 02300000 	Time(s): 514940.485101
    -- MCMC Step: 02310000 	Time(s): 516988.602117
    -- MCMC Step: 02320000 	Time(s): 518929.938722
    -- MCMC Step: 02330000 	Time(s): 520882.519366
    -- MCMC Step: 02340000 	Time(s): 522831.200887
    -- MCMC Step: 02350000 	Time(s): 524796.943274
    -- MCMC Step: 02360000 	Time(s): 526738.688890
    -- MCMC Step: 02370000 	Time(s): 528684.456491
    -- MCMC Step: 02380000 	Time(s): 530677.981662
    -- MCMC Step: 02390000 	Time(s): 532673.643419
    -- MCMC Step: 02400000 	Time(s): 534641.211738
    -- MCMC Step: 02410000 	Time(s): 536608.801229
    -- MCMC Step: 02420000 	Time(s): 538565.601355
    -- MCMC Step: 02430000 	Time(s): 540495.641606
    -- MCMC Step: 02440000 	Time(s): 542194.161521
    -- MCMC Step: 02450000 	Time(s): 543783.062935
    -- MCMC Step: 02460000 	Time(s): 545361.344814
    -- MCMC Step: 02470000 	Time(s): 546923.398526
    -- MCMC Step: 02480000 	Time(s): 548501.452523
    -- MCMC Step: 02490000 	Time(s): 550091.185507
    -- MCMC Step: 02500000 	Time(s): 551686.617085
    -- MCMC Step: 02510000 	Time(s): 553284.947758
    -- MCMC Step: 02520000 	Time(s): 554856.185970
    -- MCMC Step: 02530000 	Time(s): 556400.400939
    -- MCMC Step: 02540000 	Time(s): 557941.855767
    -- MCMC Step: 02550000 	Time(s): 559507.106039
    -- MCMC Step: 02560000 	Time(s): 561106.622155
    -- MCMC Step: 02570000 	Time(s): 562658.275474
    -- MCMC Step: 02580000 	Time(s): 564221.124577
    -- MCMC Step: 02590000 	Time(s): 565784.797828
    -- MCMC Step: 02600000 	Time(s): 567345.384868
    -- MCMC Step: 02610000 	Time(s): 568897.982591
    -- MCMC Step: 02620000 	Time(s): 570431.523939
    -- MCMC Step: 02630000 	Time(s): 571982.601485
    -- MCMC Step: 02640000 	Time(s): 573509.895761
    -- MCMC Step: 02650000 	Time(s): 575044.569756
    -- MCMC Step: 02660000 	Time(s): 576580.272367
    -- MCMC Step: 02670000 	Time(s): 578135.276720
    -- MCMC Step: 02680000 	Time(s): 579694.805630
    -- MCMC Step: 02690000 	Time(s): 581283.647918
    -- MCMC Step: 02700000 	Time(s): 582827.936311
    -- MCMC Step: 02710000 	Time(s): 584370.707154
    -- MCMC Step: 02720000 	Time(s): 585911.632149
    -- MCMC Step: 02730000 	Time(s): 587441.844786
    -- MCMC Step: 02740000 	Time(s): 588998.122536
    -- MCMC Step: 02750000 	Time(s): 590567.124807
    -- MCMC Step: 02760000 	Time(s): 592171.181016
    -- MCMC Step: 02770000 	Time(s): 593801.858578
    -- MCMC Step: 02780000 	Time(s): 595453.613731
    -- MCMC Step: 02790000 	Time(s): 597100.467252
    -- MCMC Step: 02800000 	Time(s): 598774.122850
    -- MCMC Step: 02810000 	Time(s): 600412.143991
    -- MCMC Step: 02820000 	Time(s): 602175.081030
    -- MCMC Step: 02830000 	Time(s): 603926.070482
    -- MCMC Step: 02840000 	Time(s): 605622.874918
    -- MCMC Step: 02850000 	Time(s): 607322.335661
    -- MCMC Step: 02860000 	Time(s): 609012.730705
    -- MCMC Step: 02870000 	Time(s): 610727.266773
    -- MCMC Step: 02880000 	Time(s): 612416.351344
    -- MCMC Step: 02890000 	Time(s): 614072.050594
    -- MCMC Step: 02900000 	Time(s): 615760.307669
    -- MCMC Step: 02910000 	Time(s): 617417.445019
    -- MCMC Step: 02920000 	Time(s): 619075.585873
    -- MCMC Step: 02930000 	Time(s): 620746.287678
    -- MCMC Step: 02940000 	Time(s): 622436.427139
    -- MCMC Step: 02950000 	Time(s): 624067.145253
    -- MCMC Step: 02960000 	Time(s): 625725.462557
    -- MCMC Step: 02970000 	Time(s): 627377.723362
    -- MCMC Step: 02980000 	Time(s): 629000.605404
    -- MCMC Step: 02990000 	Time(s): 630659.992759
    -- MCMC Step: 03000000 	Time(s): 632326.671109
    -- MCMC Step: 03010000 	Time(s): 633967.729530
    -- MCMC Step: 03020000 	Time(s): 635593.444756
    -- MCMC Step: 03030000 	Time(s): 637218.738965
    -- MCMC Step: 03040000 	Time(s): 638811.327560
    -- MCMC Step: 03050000 	Time(s): 640437.589602
    -- MCMC Step: 03060000 	Time(s): 642055.771082
    -- MCMC Step: 03070000 	Time(s): 643662.154771
    -- MCMC Step: 03080000 	Time(s): 645273.928003
    -- MCMC Step: 03090000 	Time(s): 646887.360828
    -- MCMC Step: 03100000 	Time(s): 648516.926651
    -- MCMC Step: 03110000 	Time(s): 650155.254996
    -- MCMC Step: 03120000 	Time(s): 651717.667881
    -- MCMC Step: 03130000 	Time(s): 653307.850402
    -- MCMC Step: 03140000 	Time(s): 654914.021060
    -- MCMC Step: 03150000 	Time(s): 656495.965963
    -- MCMC Step: 03160000 	Time(s): 658063.737536
    -- MCMC Step: 03170000 	Time(s): 659638.873324
    -- MCMC Step: 03180000 	Time(s): 661195.038411
    -- MCMC Step: 03190000 	Time(s): 662763.598041
    -- MCMC Step: 03200000 	Time(s): 664318.619560
    -- MCMC Step: 03210000 	Time(s): 665898.243327
    -- MCMC Step: 03220000 	Time(s): 667463.851905
    -- MCMC Step: 03230000 	Time(s): 669010.229361
    -- MCMC Step: 03240000 	Time(s): 670557.142851
    -- MCMC Step: 03250000 	Time(s): 672102.337580
    -- MCMC Step: 03260000 	Time(s): 673642.796819
    -- MCMC Step: 03270000 	Time(s): 675200.330486
    -- MCMC Step: 03280000 	Time(s): 676783.640308
    -- MCMC Step: 03290000 	Time(s): 678384.722179
    -- MCMC Step: 03300000 	Time(s): 679956.210322
    -- MCMC Step: 03310000 	Time(s): 681515.622899
    -- MCMC Step: 03320000 	Time(s): 683126.753950
    -- MCMC Step: 03330000 	Time(s): 684742.157431
    -- MCMC Step: 03340000 	Time(s): 686524.530816
    -- MCMC Step: 03350000 	Time(s): 688585.730885
    -- MCMC Step: 03360000 	Time(s): 690784.365662
    -- MCMC Step: 03370000 	Time(s): 692888.722066
    -- MCMC Step: 03380000 	Time(s): 695006.818460
    -- MCMC Step: 03390000 	Time(s): 697662.693177
    -- MCMC Step: 03400000 	Time(s): 701019.045943
    -- MCMC Step: 03410000 	Time(s): 704337.796210
    -- MCMC Step: 03420000 	Time(s): 707959.630785
    -- MCMC Step: 03430000 	Time(s): 711529.188844
    -- MCMC Step: 03440000 	Time(s): 714959.210124
    -- MCMC Step: 03450000 	Time(s): 718279.838104
    -- MCMC Step: 03460000 	Time(s): 721616.422374
    -- MCMC Step: 03470000 	Time(s): 724974.189836
    -- MCMC Step: 03480000 	Time(s): 728316.103268
    -- MCMC Step: 03490000 	Time(s): 731639.081878
    -- MCMC Step: 03500000 	Time(s): 734982.047123
    -- MCMC Step: 03510000 	Time(s): 738358.665173
    -- MCMC Step: 03520000 	Time(s): 741754.865342
    -- MCMC Step: 03530000 	Time(s): 745171.684795
    -- MCMC Step: 03540000 	Time(s): 748601.995272
    -- MCMC Step: 03550000 	Time(s): 752025.594240
    -- MCMC Step: 03560000 	Time(s): 755500.310362
    -- MCMC Step: 03570000 	Time(s): 758954.611952
    -- MCMC Step: 03580000 	Time(s): 762311.813927
    -- MCMC Step: 03590000 	Time(s): 765641.368982
    -- MCMC Step: 03600000 	Time(s): 769093.818917
    -- MCMC Step: 03610000 	Time(s): 773038.958474
    -- MCMC Step: 03620000 	Time(s): 776982.277171
    -- MCMC Step: 03630000 	Time(s): 780911.539095
    -- MCMC Step: 03640000 	Time(s): 784968.218128
    -- MCMC Step: 03650000 	Time(s): 789099.288023
    -- MCMC Step: 03660000 	Time(s): 793217.243831
    -- MCMC Step: 03670000 	Time(s): 797648.157928
    -- MCMC Step: 03680000 	Time(s): 802110.832256
    -- MCMC Step: 03690000 	Time(s): 806760.652702
    -- MCMC Step: 03700000 	Time(s): 811463.061173
    -- MCMC Step: 03710000 	Time(s): 816190.216526
    -- MCMC Step: 03720000 	Time(s): 820909.898503
    -- MCMC Step: 03730000 	Time(s): 825583.444901
    -- MCMC Step: 03740000 	Time(s): 830307.597610
    -- MCMC Step: 03750000 	Time(s): 835022.088946
    -- MCMC Step: 03760000 	Time(s): 839738.224010
    -- MCMC Step: 03770000 	Time(s): 844414.858181
    -- MCMC Step: 03780000 	Time(s): 849050.152882
    -- MCMC Step: 03790000 	Time(s): 853737.900963
    -- MCMC Step: 03800000 	Time(s): 858340.794570
    -- MCMC Step: 03810000 	Time(s): 862915.222543
    -- MCMC Step: 03820000 	Time(s): 867460.318163
    -- MCMC Step: 03830000 	Time(s): 871848.685073
    -- MCMC Step: 03840000 	Time(s): 876373.350601
    -- MCMC Step: 03850000 	Time(s): 880847.302025
    -- MCMC Step: 03860000 	Time(s): 885313.036462
    -- MCMC Step: 03870000 	Time(s): 889888.450443
    -- MCMC Step: 03880000 	Time(s): 894536.983524
    -- MCMC Step: 03890000 	Time(s): 899043.775474
    -- MCMC Step: 03900000 	Time(s): 903572.121815
    -- MCMC Step: 03910000 	Time(s): 908142.743125
    -- MCMC Step: 03920000 	Time(s): 912726.542890
    -- MCMC Step: 03930000 	Time(s): 917357.445861
    -- MCMC Step: 03940000 	Time(s): 921928.395746
    -- MCMC Step: 03950000 	Time(s): 926568.644968
    -- MCMC Step: 03960000 	Time(s): 931189.176620
    -- MCMC Step: 03970000 	Time(s): 935803.404435
    -- MCMC Step: 03980000 	Time(s): 940547.568890
    -- MCMC Step: 03990000 	Time(s): 945192.803674
    -- MCMC Step: 04000000 	Time(s): 949595.037987
    -- MCMC Step: 04010000 	Time(s): 953938.944710
    -- MCMC Step: 04020000 	Time(s): 958312.448686
    -- MCMC Step: 04030000 	Time(s): 962812.966316
    -- MCMC Step: 04040000 	Time(s): 967265.101609
    -- MCMC Step: 04050000 	Time(s): 971879.016634
    -- MCMC Step: 04060000 	Time(s): 976567.716622
    -- MCMC Step: 04070000 	Time(s): 981175.957162
    -- MCMC Step: 04080000 	Time(s): 985908.755197
    -- MCMC Step: 04090000 	Time(s): 990491.212559
    -- MCMC Step: 04100000 	Time(s): 995060.452821
    -- MCMC Step: 04110000 	Time(s): 999624.844350
    -- MCMC Step: 04120000 	Time(s): 1004133.952723
    -- MCMC Step: 04130000 	Time(s): 1008663.557878
    -- MCMC Step: 04140000 	Time(s): 1013281.723691
    -- MCMC Step: 04150000 	Time(s): 1017840.787409
    -- MCMC Step: 04160000 	Time(s): 1022440.127037
    -- MCMC Step: 04170000 	Time(s): 1026960.915820
    -- MCMC Step: 04180000 	Time(s): 1031330.286762
    -- MCMC Step: 04190000 	Time(s): 1035563.519501
    -- MCMC Step: 04200000 	Time(s): 1039727.124634
    -- MCMC Step: 04210000 	Time(s): 1043792.498748
    -- MCMC Step: 04220000 	Time(s): 1047868.753842
    -- MCMC Step: 04230000 	Time(s): 1051915.808813
    -- MCMC Step: 04240000 	Time(s): 1056013.423645
    -- MCMC Step: 04250000 	Time(s): 1060116.380085
    -- MCMC Step: 04260000 	Time(s): 1064266.525582
    -- MCMC Step: 04270000 	Time(s): 1068416.954875
    -- MCMC Step: 04280000 	Time(s): 1072519.582609
    -- MCMC Step: 04290000 	Time(s): 1076657.512220
    -- MCMC Step: 04300000 	Time(s): 1080701.393148
    -- MCMC Step: 04310000 	Time(s): 1084850.600004
    -- MCMC Step: 04320000 	Time(s): 1089033.345566
    -- MCMC Step: 04330000 	Time(s): 1093095.812575
    -- MCMC Step: 04340000 	Time(s): 1097119.805562
    -- MCMC Step: 04350000 	Time(s): 1100418.653236
    -- MCMC Step: 04360000 	Time(s): 1103720.955563
    -- MCMC Step: 04370000 	Time(s): 1107584.677303
    -- MCMC Step: 04380000 	Time(s): 1111505.010375
    -- MCMC Step: 04390000 	Time(s): 1115401.994524
    -- MCMC Step: 04400000 	Time(s): 1119363.064798
    -- MCMC Step: 04410000 	Time(s): 1123522.581511
    -- MCMC Step: 04420000 	Time(s): 1127755.578177
    -- MCMC Step: 04430000 	Time(s): 1132000.360732
    -- MCMC Step: 04440000 	Time(s): 1136262.504202
    -- MCMC Step: 04450000 	Time(s): 1140528.697181
    -- MCMC Step: 04460000 	Time(s): 1144781.477361
    -- MCMC Step: 04470000 	Time(s): 1149058.999918
    -- MCMC Step: 04480000 	Time(s): 1153396.613159
    -- MCMC Step: 04490000 	Time(s): 1157674.205564
    -- MCMC Step: 04500000 	Time(s): 1162005.840806
    -- MCMC Step: 04510000 	Time(s): 1166244.024610
    -- MCMC Step: 04520000 	Time(s): 1170517.241295
    -- MCMC Step: 04530000 	Time(s): 1174823.800031
    -- MCMC Step: 04540000 	Time(s): 1179048.345066
    -- MCMC Step: 04550000 	Time(s): 1183341.359147
    -- MCMC Step: 04560000 	Time(s): 1187568.850030
    -- MCMC Step: 04570000 	Time(s): 1191819.421502
    -- MCMC Step: 04580000 	Time(s): 1195963.858524
    -- MCMC Step: 04590000 	Time(s): 1199969.450980
    -- MCMC Step: 04600000 	Time(s): 1204070.614258
    -- MCMC Step: 04610000 	Time(s): 1208337.637012
    -- MCMC Step: 04620000 	Time(s): 1212402.585438
    -- MCMC Step: 04630000 	Time(s): 1216573.718333
    -- MCMC Step: 04640000 	Time(s): 1220778.046772
    -- MCMC Step: 04650000 	Time(s): 1224893.827356
    -- MCMC Step: 04660000 	Time(s): 1229048.698351
    -- MCMC Step: 04670000 	Time(s): 1233699.750342
    -- MCMC Step: 04680000 	Time(s): 1238576.684021
    -- MCMC Step: 04690000 	Time(s): 1243505.503222
    -- MCMC Step: 04700000 	Time(s): 1248315.616297
    -- MCMC Step: 04710000 	Time(s): 1253186.380773
    -- MCMC Step: 04720000 	Time(s): 1258013.441494
    -- MCMC Step: 04730000 	Time(s): 1262736.042788
    -- MCMC Step: 04740000 	Time(s): 1267404.850283
    -- MCMC Step: 04750000 	Time(s): 1272282.886638
    -- MCMC Step: 04760000 	Time(s): 1277234.375274
    -- MCMC Step: 04770000 	Time(s): 1282361.017154
    -- MCMC Step: 04780000 	Time(s): 1286875.693280
