Executed on: 2023-09-18 02:40:43.125852
PFP client version: 1.11.0
Model version: v3.0.0
Calculation mode: CRYSTAL_PLUS_D3
Method type: PFVM
****************************************
Examining NCM811 ...
  Importing initial (known) stable/unstable structures ...
    Supercell size: 5 × 4 × 1
    Number of atoms (perfect): 240
    Cell parameters (a, b, c): 2.874400, 2.878125, 14.114900
    Structural parameter range (min, max): 0.000000, 0.500000
    Number of discrete structural parameters: 60
    Structural parameter spacing: 0.008475
  Importing energies and 1-D DOS from previous WL simlation ...
    Energy range (min, max): -1058.411566, -1054.392101
    Number of energy states: 60
    Energy spacing (eV): 0.068127
  Performing multicanonical Monte Carlo (MCMC) sampling ...
    Number of NNP-neighbors: 11400
    Maximum number of Monte Carlo steps: 10000000
    Trial move style: swap
    -- MCMC Step: 04160000 	Time(s): 1028814.056524
    -- MCMC Step: 04170000 	Time(s): 1033123.156689
    -- MCMC Step: 04180000 	Time(s): 1037353.634372
    -- MCMC Step: 04190000 	Time(s): 1041462.196613
    -- MCMC Step: 04200000 	Time(s): 1045580.817722
    -- MCMC Step: 04210000 	Time(s): 1049656.315275
    -- MCMC Step: 04220000 	Time(s): 1053743.146239
    -- MCMC Step: 04230000 	Time(s): 1057855.781414
    -- MCMC Step: 04240000 	Time(s): 1061976.702956
    -- MCMC Step: 04250000 	Time(s): 1066164.947676
    -- MCMC Step: 04260000 	Time(s): 1070286.499946
    -- MCMC Step: 04270000 	Time(s): 1074426.276079
    -- MCMC Step: 04280000 	Time(s): 1078552.117636
    -- MCMC Step: 04290000 	Time(s): 1082638.253082
    -- MCMC Step: 04300000 	Time(s): 1086819.500156
    -- MCMC Step: 04310000 	Time(s): 1090989.815376
    -- MCMC Step: 04320000 	Time(s): 1095043.028327
    -- MCMC Step: 04330000 	Time(s): 1099030.574179
    -- MCMC Step: 04340000 	Time(s): 1101654.148201
    -- MCMC Step: 04350000 	Time(s): 1105498.887791
    -- MCMC Step: 04360000 	Time(s): 1109414.223813
    -- MCMC Step: 04370000 	Time(s): 1113333.065467
    -- MCMC Step: 04380000 	Time(s): 1117256.326494
    -- MCMC Step: 04390000 	Time(s): 1121323.423590
    -- MCMC Step: 04400000 	Time(s): 1125579.712218
    -- MCMC Step: 04410000 	Time(s): 1129827.411377
    -- MCMC Step: 04420000 	Time(s): 1134100.688996
    -- MCMC Step: 04430000 	Time(s): 1138367.937320
    -- MCMC Step: 04440000 	Time(s): 1142641.605368
    -- MCMC Step: 04450000 	Time(s): 1146952.695684
    -- MCMC Step: 04460000 	Time(s): 1151260.121839
    -- MCMC Step: 04470000 	Time(s): 1155566.971667
    -- MCMC Step: 04480000 	Time(s): 1159891.208001
    -- MCMC Step: 04490000 	Time(s): 1164174.851430
    -- MCMC Step: 04500000 	Time(s): 1168446.056856
    -- MCMC Step: 04510000 	Time(s): 1172769.867656
    -- MCMC Step: 04520000 	Time(s): 1177066.647400
    -- MCMC Step: 04530000 	Time(s): 1181296.142099
    -- MCMC Step: 04540000 	Time(s): 1185618.169075
    -- MCMC Step: 04550000 	Time(s): 1189826.875442
    -- MCMC Step: 04560000 	Time(s): 1194038.616534
    -- MCMC Step: 04570000 	Time(s): 1198136.954719
    -- MCMC Step: 04580000 	Time(s): 1202242.832184
    -- MCMC Step: 04590000 	Time(s): 1206382.261222
    -- MCMC Step: 04600000 	Time(s): 1210611.493567
    -- MCMC Step: 04610000 	Time(s): 1214725.025448
    -- MCMC Step: 04620000 	Time(s): 1218940.544787
    -- MCMC Step: 04630000 	Time(s): 1223129.481225
    -- MCMC Step: 04640000 	Time(s): 1227242.940453
    -- MCMC Step: 04650000 	Time(s): 1231696.719112
    -- MCMC Step: 04660000 	Time(s): 1236553.560461
    -- MCMC Step: 04670000 	Time(s): 1241475.354559
    -- MCMC Step: 04680000 	Time(s): 1246402.737653
    -- MCMC Step: 04690000 	Time(s): 1251230.616622
    -- MCMC Step: 04700000 	Time(s): 1256049.052822
    -- MCMC Step: 04710000 	Time(s): 1260809.816969
    -- MCMC Step: 04720000 	Time(s): 1265509.827648
    -- MCMC Step: 04730000 	Time(s): 1270263.208090
    -- MCMC Step: 04740000 	Time(s): 1275297.596642
    -- MCMC Step: 04750000 	Time(s): 1280279.962038
    -- MCMC Step: 04760000 	Time(s): 1285105.826394
    -- MCMC Step: 04770000 	Time(s): 1289675.583014
    -- MCMC Step: 04780000 	Time(s): 1294145.862804
    -- MCMC Step: 04790000 	Time(s): 1298254.813786
    -- MCMC Step: 04800000 	Time(s): 1302678.867334
    -- MCMC Step: 04810000 	Time(s): 1307078.985132
    -- MCMC Step: 04820000 	Time(s): 1311227.078489
    -- MCMC Step: 04830000 	Time(s): 1315958.593870
    -- MCMC Step: 04840000 	Time(s): 1320594.880618
    -- MCMC Step: 04850000 	Time(s): 1325227.883638
    -- MCMC Step: 04860000 	Time(s): 1329913.443762
    -- MCMC Step: 04870000 	Time(s): 1334601.512501
    -- MCMC Step: 04880000 	Time(s): 1339314.638053
    -- MCMC Step: 04890000 	Time(s): 1344011.299832
    -- MCMC Step: 04900000 	Time(s): 1348489.816251
    -- MCMC Step: 04910000 	Time(s): 1352848.569128
    -- MCMC Step: 04920000 	Time(s): 1357115.171701
    -- MCMC Step: 04930000 	Time(s): 1361343.479680
    -- MCMC Step: 04940000 	Time(s): 1365399.505935
    -- MCMC Step: 04950000 	Time(s): 1369318.431943
    -- MCMC Step: 04960000 	Time(s): 1373442.299704
    -- MCMC Step: 04970000 	Time(s): 1377724.147419
    -- MCMC Step: 04980000 	Time(s): 1381581.031970
    -- MCMC Step: 04990000 	Time(s): 1385901.596487
    -- MCMC Step: 05000000 	Time(s): 1390239.062011
    -- MCMC Step: 05010000 	Time(s): 1394344.260812
    -- MCMC Step: 05020000 	Time(s): 1398504.276672
    -- MCMC Step: 05030000 	Time(s): 1402817.007448
    -- MCMC Step: 05040000 	Time(s): 1406948.825916
    -- MCMC Step: 05050000 	Time(s): 1411373.087239
    -- MCMC Step: 05060000 	Time(s): 1416233.345336
    -- MCMC Step: 05070000 	Time(s): 1421015.434481
    -- MCMC Step: 05080000 	Time(s): 1425747.016424
    -- MCMC Step: 05090000 	Time(s): 1430279.181077
    -- MCMC Step: 05100000 	Time(s): 1434777.936035
    -- MCMC Step: 05110000 	Time(s): 1438979.896435
    -- MCMC Step: 05120000 	Time(s): 1443082.686076
    -- MCMC Step: 05130000 	Time(s): 1447177.142600
    -- MCMC Step: 05140000 	Time(s): 1451280.001886
    -- MCMC Step: 05150000 	Time(s): 1455294.150373
    -- MCMC Step: 05160000 	Time(s): 1459382.129728
    -- MCMC Step: 05170000 	Time(s): 1463186.707219
    -- MCMC Step: 05180000 	Time(s): 1466602.791009
    -- MCMC Step: 05190000 	Time(s): 1470250.219813
    -- MCMC Step: 05200000 	Time(s): 1473789.951988
    -- MCMC Step: 05210000 	Time(s): 1477402.483443
    -- MCMC Step: 05220000 	Time(s): 1481223.160325
    -- MCMC Step: 05230000 	Time(s): 1485151.957879
    -- MCMC Step: 05240000 	Time(s): 1488976.201969
    -- MCMC Step: 05250000 	Time(s): 1493000.358084
    -- MCMC Step: 05260000 	Time(s): 1496948.809494
    -- MCMC Step: 05270000 	Time(s): 1500964.520510
    -- MCMC Step: 05280000 	Time(s): 1504888.917977
    -- MCMC Step: 05290000 	Time(s): 1508756.135314
    -- MCMC Step: 05300000 	Time(s): 1512595.507793
    -- MCMC Step: 05310000 	Time(s): 1516428.444075
    -- MCMC Step: 05320000 	Time(s): 1520315.313039
    -- MCMC Step: 05330000 	Time(s): 1524148.659895
    -- MCMC Step: 05340000 	Time(s): 1527988.115813
    -- MCMC Step: 05350000 	Time(s): 1531836.846943
    -- MCMC Step: 05360000 	Time(s): 1535686.674232
    -- MCMC Step: 05370000 	Time(s): 1539472.372966
    -- MCMC Step: 05380000 	Time(s): 1543172.534451
    -- MCMC Step: 05390000 	Time(s): 1547039.194586
    -- MCMC Step: 05400000 	Time(s): 1550907.985845
    -- MCMC Step: 05410000 	Time(s): 1554064.239712
    -- MCMC Step: 05420000 	Time(s): 1557384.130135
    -- MCMC Step: 05430000 	Time(s): 1560844.555200
    -- MCMC Step: 05440000 	Time(s): 1564115.967359
    -- MCMC Step: 05450000 	Time(s): 1567191.713282
    -- MCMC Step: 05460000 	Time(s): 1570444.820699
    -- MCMC Step: 05470000 	Time(s): 1573724.228532
    -- MCMC Step: 05480000 	Time(s): 1576984.316870
    -- MCMC Step: 05490000 	Time(s): 1580277.402277
    -- MCMC Step: 05500000 	Time(s): 1583869.586456
    -- MCMC Step: 05510000 	Time(s): 1587678.483635
    -- MCMC Step: 05520000 	Time(s): 1591475.215850
    -- MCMC Step: 05530000 	Time(s): 1595341.822428
    -- MCMC Step: 05540000 	Time(s): 1599245.226686
    -- MCMC Step: 05550000 	Time(s): 1603121.691795
    -- MCMC Step: 05560000 	Time(s): 1606974.082310
    -- MCMC Step: 05570000 	Time(s): 1610927.215566
    -- MCMC Step: 05580000 	Time(s): 1614850.956533
    -- MCMC Step: 05590000 	Time(s): 1618809.242631
    -- MCMC Step: 05600000 	Time(s): 1622789.190501
    -- MCMC Step: 05610000 	Time(s): 1626717.530282
    -- MCMC Step: 05620000 	Time(s): 1630642.629495
    -- MCMC Step: 05630000 	Time(s): 1634567.057227
    -- MCMC Step: 05640000 	Time(s): 1638494.817433
    -- MCMC Step: 05650000 	Time(s): 1642455.275953
    -- MCMC Step: 05660000 	Time(s): 1646382.239281
    -- MCMC Step: 05670000 	Time(s): 1650351.889723
    -- MCMC Step: 05680000 	Time(s): 1654287.965683
    -- MCMC Step: 05690000 	Time(s): 1658267.241054
    -- MCMC Step: 05700000 	Time(s): 1662215.882928
    -- MCMC Step: 05710000 	Time(s): 1666190.681684
    -- MCMC Step: 05720000 	Time(s): 1670122.961170
    -- MCMC Step: 05730000 	Time(s): 1673996.103397
    -- MCMC Step: 05740000 	Time(s): 1677854.494298
    -- MCMC Step: 05750000 	Time(s): 1681703.807508
    -- MCMC Step: 05760000 	Time(s): 1685577.863863
    -- MCMC Step: 05770000 	Time(s): 1689436.736059
    -- MCMC Step: 05780000 	Time(s): 1693262.379495
    -- MCMC Step: 05790000 	Time(s): 1697089.455890
    -- MCMC Step: 05800000 	Time(s): 1700946.276371
    -- MCMC Step: 05810000 	Time(s): 1704572.218561
    -- MCMC Step: 05820000 	Time(s): 1708098.079137
    -- MCMC Step: 05830000 	Time(s): 1711620.969267
    -- MCMC Step: 05840000 	Time(s): 1715172.846049
    -- MCMC Step: 05850000 	Time(s): 1718713.698681
    -- MCMC Step: 05860000 	Time(s): 1722247.190988
    -- MCMC Step: 05870000 	Time(s): 1725658.646053
    -- MCMC Step: 05880000 	Time(s): 1729071.198451
    -- MCMC Step: 05890000 	Time(s): 1732484.190851
    -- MCMC Step: 05900000 	Time(s): 1735961.024027
    -- MCMC Step: 05910000 	Time(s): 1739503.539631
    -- MCMC Step: 05920000 	Time(s): 1743046.955166
    -- MCMC Step: 05930000 	Time(s): 1746568.727524
    -- MCMC Step: 05940000 	Time(s): 1750059.976316
    -- MCMC Step: 05950000 	Time(s): 1753561.115994
    -- MCMC Step: 05960000 	Time(s): 1757105.733627
    -- MCMC Step: 05970000 	Time(s): 1760618.996679
    -- MCMC Step: 05980000 	Time(s): 1764169.065167
    -- MCMC Step: 05990000 	Time(s): 1767688.646611
    -- MCMC Step: 06000000 	Time(s): 1770986.186387
    -- MCMC Step: 06010000 	Time(s): 1774197.686505
    -- MCMC Step: 06020000 	Time(s): 1777375.221693
    -- MCMC Step: 06030000 	Time(s): 1780520.848809
    -- MCMC Step: 06040000 	Time(s): 1783635.822042
    -- MCMC Step: 06050000 	Time(s): 1786703.939659
    -- MCMC Step: 06060000 	Time(s): 1789787.595054
    -- MCMC Step: 06070000 	Time(s): 1792798.330456
    -- MCMC Step: 06080000 	Time(s): 1795732.990981
    -- MCMC Step: 06090000 	Time(s): 1798698.220860
    -- MCMC Step: 06100000 	Time(s): 1801872.530744
    -- MCMC Step: 06110000 	Time(s): 1805001.004419
    -- MCMC Step: 06120000 	Time(s): 1808035.541835
    -- MCMC Step: 06130000 	Time(s): 1811062.573948
    -- MCMC Step: 06140000 	Time(s): 1814101.600204
    -- MCMC Step: 06150000 	Time(s): 1817127.214148
    -- MCMC Step: 06160000 	Time(s): 1820177.219394
    -- MCMC Step: 06170000 	Time(s): 1823237.208626
    -- MCMC Step: 06180000 	Time(s): 1826267.610995
    -- MCMC Step: 06190000 	Time(s): 1829272.549629
    -- MCMC Step: 06200000 	Time(s): 1832283.743583
    -- MCMC Step: 06210000 	Time(s): 1835289.817085
    -- MCMC Step: 06220000 	Time(s): 1838306.939371
    -- MCMC Step: 06230000 	Time(s): 1841337.278155
    -- MCMC Step: 06240000 	Time(s): 1844367.768693
    -- MCMC Step: 06250000 	Time(s): 1847415.050533
    -- MCMC Step: 06260000 	Time(s): 1850428.097010
    -- MCMC Step: 06270000 	Time(s): 1853490.599259
    -- MCMC Step: 06280000 	Time(s): 1856462.468990
    -- MCMC Step: 06290000 	Time(s): 1859282.690235
    -- MCMC Step: 06300000 	Time(s): 1861984.940701
    -- MCMC Step: 06310000 	Time(s): 1864565.553569
    -- MCMC Step: 06320000 	Time(s): 1867176.365271
    -- MCMC Step: 06330000 	Time(s): 1869786.368581
    -- MCMC Step: 06340000 	Time(s): 1872370.680884
    -- MCMC Step: 06350000 	Time(s): 1874997.929137
    -- MCMC Step: 06360000 	Time(s): 1877616.851509
    -- MCMC Step: 06370000 	Time(s): 1880221.173825
    -- MCMC Step: 06380000 	Time(s): 1882913.797659
    -- MCMC Step: 06390000 	Time(s): 1885719.294167
    -- MCMC Step: 06400000 	Time(s): 1888419.755458
    -- MCMC Step: 06410000 	Time(s): 1890925.395721
    -- MCMC Step: 06420000 	Time(s): 1893505.301258
    -- MCMC Step: 06430000 	Time(s): 1896168.938323
    -- MCMC Step: 06440000 	Time(s): 1899010.417845
    -- MCMC Step: 06450000 	Time(s): 1901953.128398
    -- MCMC Step: 06460000 	Time(s): 1904922.179658
    -- MCMC Step: 06470000 	Time(s): 1907999.477417
    -- MCMC Step: 06480000 	Time(s): 1911113.037116
    -- MCMC Step: 06490000 	Time(s): 1914373.841474
    -- MCMC Step: 06500000 	Time(s): 1917680.694483
    -- MCMC Step: 06510000 	Time(s): 1920935.454593
    -- MCMC Step: 06520000 	Time(s): 1924282.761328
    -- MCMC Step: 06530000 	Time(s): 1927709.205666
    -- MCMC Step: 06540000 	Time(s): 1930952.761739
    -- MCMC Step: 06550000 	Time(s): 1934128.499048
    -- MCMC Step: 06560000 	Time(s): 1937449.605074
    -- MCMC Step: 06570000 	Time(s): 1940767.704187
    -- MCMC Step: 06580000 	Time(s): 1944157.828422
    -- MCMC Step: 06590000 	Time(s): 1947480.815536
    -- MCMC Step: 06600000 	Time(s): 1950790.921476
    -- MCMC Step: 06610000 	Time(s): 1954078.371151
    -- MCMC Step: 06620000 	Time(s): 1957354.577376
    -- MCMC Step: 06630000 	Time(s): 1960652.578046
    -- MCMC Step: 06640000 	Time(s): 1963989.142582
    -- MCMC Step: 06650000 	Time(s): 1967329.333109
    -- MCMC Step: 06660000 	Time(s): 1970676.437931
    -- MCMC Step: 06670000 	Time(s): 1974079.371773
    -- MCMC Step: 06680000 	Time(s): 1977455.741190
    -- MCMC Step: 06690000 	Time(s): 1980779.878853
    -- MCMC Step: 06700000 	Time(s): 1983930.469573
    -- MCMC Step: 06710000 	Time(s): 1986971.786234
    -- MCMC Step: 06720000 	Time(s): 1990071.128972
    -- MCMC Step: 06730000 	Time(s): 1993338.655915
    -- MCMC Step: 06740000 	Time(s): 1996894.554141
    -- MCMC Step: 06750000 	Time(s): 2000691.692982
    -- MCMC Step: 06760000 	Time(s): 2004537.201689
    -- MCMC Step: 06770000 	Time(s): 2008460.017377
    -- MCMC Step: 06780000 	Time(s): 2012346.643630
    -- MCMC Step: 06790000 	Time(s): 2016245.687990
    -- MCMC Step: 06800000 	Time(s): 2020186.314517
    -- MCMC Step: 06810000 	Time(s): 2024095.906678
    -- MCMC Step: 06820000 	Time(s): 2027797.078027
    -- MCMC Step: 06830000 	Time(s): 2031748.908900
    -- MCMC Step: 06840000 	Time(s): 2035714.700774
    -- MCMC Step: 06850000 	Time(s): 2039729.239149
    -- MCMC Step: 06860000 	Time(s): 2043719.434979
    -- MCMC Step: 06870000 	Time(s): 2047530.436097
    -- MCMC Step: 06880000 	Time(s): 2051283.208368
    -- MCMC Step: 06890000 	Time(s): 2055012.739473
    -- MCMC Step: 06900000 	Time(s): 2058691.213397
    -- MCMC Step: 06910000 	Time(s): 2062242.222151
    -- MCMC Step: 06920000 	Time(s): 2065575.668810
    -- MCMC Step: 06930000 	Time(s): 2069156.260162
    -- MCMC Step: 06940000 	Time(s): 2072610.449800
    -- MCMC Step: 06950000 	Time(s): 2076113.124209
    -- MCMC Step: 06960000 	Time(s): 2079717.024014
    -- MCMC Step: 06970000 	Time(s): 2083267.963545
    -- MCMC Step: 06980000 	Time(s): 2086753.638062
    -- MCMC Step: 06990000 	Time(s): 2090160.009935
    -- MCMC Step: 07000000 	Time(s): 2093836.861533
    -- MCMC Step: 07010000 	Time(s): 2097683.515330
    -- MCMC Step: 07020000 	Time(s): 2101489.125543
    -- MCMC Step: 07030000 	Time(s): 2105397.768111
    -- MCMC Step: 07040000 	Time(s): 2109226.747534
    -- MCMC Step: 07050000 	Time(s): 2113128.959324
    -- MCMC Step: 07060000 	Time(s): 2117016.331922
    -- MCMC Step: 07070000 	Time(s): 2120639.225091
    -- MCMC Step: 07080000 	Time(s): 2124198.733351
    -- MCMC Step: 07090000 	Time(s): 2127554.513860
    -- MCMC Step: 07100000 	Time(s): 2130887.692494
    -- MCMC Step: 07110000 	Time(s): 2134278.147604
    -- MCMC Step: 07120000 	Time(s): 2137619.045132
    -- MCMC Step: 07130000 	Time(s): 2140878.167596
    -- MCMC Step: 07140000 	Time(s): 2144162.557662
    -- MCMC Step: 07150000 	Time(s): 2147454.957074
    -- MCMC Step: 07160000 	Time(s): 2150729.871612
    -- MCMC Step: 07170000 	Time(s): 2153986.271778
    -- MCMC Step: 07180000 	Time(s): 2157849.427176
    -- MCMC Step: 07190000 	Time(s): 2162254.328198
    -- MCMC Step: 07200000 	Time(s): 2166852.586397
    -- MCMC Step: 07210000 	Time(s): 2171421.674831
    -- MCMC Step: 07220000 	Time(s): 2175991.433484
    -- MCMC Step: 07230000 	Time(s): 2180298.058555
    -- MCMC Step: 07240000 	Time(s): 2184662.595254
    -- MCMC Step: 07250000 	Time(s): 2188950.200430
    -- MCMC Step: 07260000 	Time(s): 2193440.041008
    -- MCMC Step: 07270000 	Time(s): 2198040.529126
    -- MCMC Step: 07280000 	Time(s): 2202648.712953
    -- MCMC Step: 07290000 	Time(s): 2207188.230181
    -- MCMC Step: 07300000 	Time(s): 2211753.880412
    -- MCMC Step: 07310000 	Time(s): 2216218.845098
    -- MCMC Step: 07320000 	Time(s): 2220465.460624
    -- MCMC Step: 07330000 	Time(s): 2224595.743442
    -- MCMC Step: 07340000 	Time(s): 2228730.157641
    -- MCMC Step: 07350000 	Time(s): 2232905.739839
    -- MCMC Step: 07360000 	Time(s): 2236786.738197
    -- MCMC Step: 07370000 	Time(s): 2240991.275582
    -- MCMC Step: 07380000 	Time(s): 2245151.045399
    -- MCMC Step: 07390000 	Time(s): 2249385.998089
    -- MCMC Step: 07400000 	Time(s): 2253615.778290
    -- MCMC Step: 07410000 	Time(s): 2257893.799874
    -- MCMC Step: 07420000 	Time(s): 2262132.931386
    -- MCMC Step: 07430000 	Time(s): 2266404.453488
    -- MCMC Step: 07440000 	Time(s): 2270657.300120
    -- MCMC Step: 07450000 	Time(s): 2274957.341965
    -- MCMC Step: 07460000 	Time(s): 2279258.940046
    -- MCMC Step: 07470000 	Time(s): 2283500.368649
    -- MCMC Step: 07480000 	Time(s): 2287667.113801
    -- MCMC Step: 07490000 	Time(s): 2291842.460638
    -- MCMC Step: 07500000 	Time(s): 2296011.448093
    -- MCMC Step: 07510000 	Time(s): 2299952.737048
    -- MCMC Step: 07520000 	Time(s): 2303793.612423
    -- MCMC Step: 07530000 	Time(s): 2307622.907190
    -- MCMC Step: 07540000 	Time(s): 2311496.187843
    -- MCMC Step: 07550000 	Time(s): 2315381.277311
    -- MCMC Step: 07560000 	Time(s): 2319251.779014
    -- MCMC Step: 07570000 	Time(s): 2323147.104017
    -- MCMC Step: 07580000 	Time(s): 2327001.239590
    -- MCMC Step: 07590000 	Time(s): 2330897.502471
    -- MCMC Step: 07600000 	Time(s): 2334816.748512
    -- MCMC Step: 07610000 	Time(s): 2338654.913045
    -- MCMC Step: 07620000 	Time(s): 2342645.016502
    -- MCMC Step: 07630000 	Time(s): 2346610.450193
    -- MCMC Step: 07640000 	Time(s): 2350587.433153
    -- MCMC Step: 07650000 	Time(s): 2354456.996082
    -- MCMC Step: 07660000 	Time(s): 2358311.095040
    -- MCMC Step: 07670000 	Time(s): 2362103.750049
    -- MCMC Step: 07680000 	Time(s): 2365964.719457
    -- MCMC Step: 07690000 	Time(s): 2369799.349165
    -- MCMC Step: 07700000 	Time(s): 2373507.523678
    -- MCMC Step: 07710000 	Time(s): 2377145.458599
    -- MCMC Step: 07720000 	Time(s): 2380763.520702
    -- MCMC Step: 07730000 	Time(s): 2384303.997999
    -- MCMC Step: 07740000 	Time(s): 2387801.012014
    -- MCMC Step: 07750000 	Time(s): 2391138.967070
    -- MCMC Step: 07760000 	Time(s): 2394496.147826
    -- MCMC Step: 07770000 	Time(s): 2397557.519010
    -- MCMC Step: 07780000 	Time(s): 2400896.057359
    -- MCMC Step: 07790000 	Time(s): 2404220.051968
    -- MCMC Step: 07800000 	Time(s): 2407471.647337
    -- MCMC Step: 07810000 	Time(s): 2410452.648921
    -- MCMC Step: 07820000 	Time(s): 2413534.646640
    -- MCMC Step: 07830000 	Time(s): 2416278.041411
    -- MCMC Step: 07840000 	Time(s): 2419541.422604
    -- MCMC Step: 07850000 	Time(s): 2422857.017007
    -- MCMC Step: 07860000 	Time(s): 2425934.119301
    -- MCMC Step: 07870000 	Time(s): 2429117.275645
    -- MCMC Step: 07880000 	Time(s): 2432318.487611
    -- MCMC Step: 07890000 	Time(s): 2435680.098544
    -- MCMC Step: 07900000 	Time(s): 2439366.407728
    -- MCMC Step: 07910000 	Time(s): 2443289.521281
    -- MCMC Step: 07920000 	Time(s): 2447298.592741
    -- MCMC Step: 07930000 	Time(s): 2451319.880531
    -- MCMC Step: 07940000 	Time(s): 2455271.706647
    -- MCMC Step: 07950000 	Time(s): 2459177.278855
    -- MCMC Step: 07960000 	Time(s): 2463268.838565
    -- MCMC Step: 07970000 	Time(s): 2467357.946755
    -- MCMC Step: 07980000 	Time(s): 2471374.802909
    -- MCMC Step: 07990000 	Time(s): 2475412.833882
    -- MCMC Step: 08000000 	Time(s): 2479284.835377
    -- MCMC Step: 08010000 	Time(s): 2482588.069353
    -- MCMC Step: 08020000 	Time(s): 2485826.509871
    -- MCMC Step: 08030000 	Time(s): 2489040.311736
    -- MCMC Step: 08040000 	Time(s): 2492228.458987
    -- MCMC Step: 08050000 	Time(s): 2495948.981170
    -- MCMC Step: 08060000 	Time(s): 2500122.716932
    -- MCMC Step: 08070000 	Time(s): 2504228.856854
    -- MCMC Step: 08080000 	Time(s): 2508518.167220
    -- MCMC Step: 08090000 	Time(s): 2512751.512647
    -- MCMC Step: 08100000 	Time(s): 2517490.534403
    -- MCMC Step: 08110000 	Time(s): 2522816.526942
    -- MCMC Step: 08120000 	Time(s): 2528394.707244
    -- MCMC Step: 08130000 	Time(s): 2534315.478388
    -- MCMC Step: 08140000 	Time(s): 2539230.785466
    -- MCMC Step: 08150000 	Time(s): 2544536.996667
    -- MCMC Step: 08160000 	Time(s): 2549632.800889
    -- MCMC Step: 08170000 	Time(s): 2554534.996637
    -- MCMC Step: 08180000 	Time(s): 2559157.567700
    -- MCMC Step: 08190000 	Time(s): 2563579.462154
    -- MCMC Step: 08200000 	Time(s): 2567797.345248
    -- MCMC Step: 08210000 	Time(s): 2571945.141981
    -- MCMC Step: 08220000 	Time(s): 2576156.722924
    -- MCMC Step: 08230000 	Time(s): 2580333.655602
    -- MCMC Step: 08240000 	Time(s): 2584907.988707
    -- MCMC Step: 08250000 	Time(s): 2589144.685876
    -- MCMC Step: 08260000 	Time(s): 2595662.153870
    -- MCMC Step: 08270000 	Time(s): 2603632.765009
    -- MCMC Step: 08280000 	Time(s): 2611020.437598
    -- MCMC Step: 08290000 	Time(s): 2618091.905527
    -- MCMC Step: 08300000 	Time(s): 2624963.860381
    -- MCMC Step: 08310000 	Time(s): 2631926.257416
    -- MCMC Step: 08320000 	Time(s): 2638329.366933
    -- MCMC Step: 08330000 	Time(s): 2644795.035231
    -- MCMC Step: 08340000 	Time(s): 2651203.637877
    -- MCMC Step: 08350000 	Time(s): 2657337.866588
    -- MCMC Step: 08360000 	Time(s): 2662760.306831
    -- MCMC Step: 08370000 	Time(s): 2669138.024044
    -- MCMC Step: 08380000 	Time(s): 2676469.507977
    -- MCMC Step: 08390000 	Time(s): 2682852.570492
    -- MCMC Step: 08400000 	Time(s): 2688986.251218
    -- MCMC Step: 08410000 	Time(s): 2693962.018988
    -- MCMC Step: 08420000 	Time(s): 2698923.370415
    -- MCMC Step: 08430000 	Time(s): 2703988.907641
    -- MCMC Step: 08440000 	Time(s): 2708977.171728
    -- MCMC Step: 08450000 	Time(s): 2713722.063675
    -- MCMC Step: 08460000 	Time(s): 2718353.303154
    -- MCMC Step: 08470000 	Time(s): 2722803.569528
    -- MCMC Step: 08480000 	Time(s): 2727043.733836
    -- MCMC Step: 08490000 	Time(s): 2731035.229248
    -- MCMC Step: 08500000 	Time(s): 2734958.791066
    -- MCMC Step: 08510000 	Time(s): 2738834.559355
    -- MCMC Step: 08520000 	Time(s): 2742348.960549
    -- MCMC Step: 08530000 	Time(s): 2745832.115040
    -- MCMC Step: 08540000 	Time(s): 2749332.927994
    -- MCMC Step: 08550000 	Time(s): 2753902.956174
    -- MCMC Step: 08560000 	Time(s): 2758899.896641
    -- MCMC Step: 08570000 	Time(s): 2763626.923993
    -- MCMC Step: 08580000 	Time(s): 2768218.253780
    -- MCMC Step: 08590000 	Time(s): 2773382.353029
    -- MCMC Step: 08600000 	Time(s): 2778530.119324
    -- MCMC Step: 08610000 	Time(s): 2783657.749466
    -- MCMC Step: 08620000 	Time(s): 2788766.360571
    -- MCMC Step: 08630000 	Time(s): 2793909.946733
    -- MCMC Step: 08640000 	Time(s): 2798985.072678
    -- MCMC Step: 08650000 	Time(s): 2804012.314956
    -- MCMC Step: 08660000 	Time(s): 2808639.463202
    -- MCMC Step: 08670000 	Time(s): 2813170.991237
    -- MCMC Step: 08680000 	Time(s): 2817565.388786
    -- MCMC Step: 08690000 	Time(s): 2821845.561800
    -- MCMC Step: 08700000 	Time(s): 2826015.987800
    -- MCMC Step: 08710000 	Time(s): 2830173.088754
    -- MCMC Step: 08720000 	Time(s): 2834244.942607
    -- MCMC Step: 08730000 	Time(s): 2838329.377483
    -- MCMC Step: 08740000 	Time(s): 2842404.702758
    -- MCMC Step: 08750000 	Time(s): 2846522.959729
    -- MCMC Step: 08760000 	Time(s): 2850652.147484
    -- MCMC Step: 08770000 	Time(s): 2854755.205282
    -- MCMC Step: 08780000 	Time(s): 2859005.805508
    -- MCMC Step: 08790000 	Time(s): 2863478.042946
    -- MCMC Step: 08800000 	Time(s): 2867759.941050
    -- MCMC Step: 08810000 	Time(s): 2871996.451725
    -- MCMC Step: 08820000 	Time(s): 2876369.901758
    -- MCMC Step: 08830000 	Time(s): 2880701.815930
    -- MCMC Step: 08840000 	Time(s): 2884951.886759
