Executed on: 2023-09-26 01:18:41.460130
PFP client version: 1.11.0
Model version: v3.0.0
Calculation mode: CRYSTAL_PLUS_D3
Method type: PFVM
****************************************
Examining NCM811 ...
  Importing initial (known) stable/unstable structures ...
    -- MCMC Step: 00520000 	Time(s): 199501.175123
    -- MCMC Step: 00530000 	Time(s): 204083.318880
    -- MCMC Step: 00540000 	Time(s): 208722.963175
    -- MCMC Step: 00550000 	Time(s): 213239.620631
    -- MCMC Step: 00560000 	Time(s): 217787.453885
    -- MCMC Step: 00570000 	Time(s): 222313.358089
    -- MCMC Step: 00580000 	Time(s): 226892.155787
    -- MCMC Step: 00590000 	Time(s): 231514.127835
    -- MCMC Step: 00600000 	Time(s): 236105.519800
    -- MCMC Step: 00610000 	Time(s): 240811.618858
    -- MCMC Step: 00620000 	Time(s): 245431.557960
    -- MCMC Step: 00630000 	Time(s): 250112.790678
    -- MCMC Step: 00640000 	Time(s): 254895.883869
    -- MCMC Step: 00650000 	Time(s): 259534.062931
    -- MCMC Step: 00660000 	Time(s): 263920.500294
    -- MCMC Step: 00670000 	Time(s): 268328.918468
    -- MCMC Step: 00680000 	Time(s): 272708.925468
    -- MCMC Step: 00690000 	Time(s): 277231.662226
    -- MCMC Step: 00700000 	Time(s): 281734.959546
    -- MCMC Step: 00710000 	Time(s): 286340.915367
    -- MCMC Step: 00720000 	Time(s): 291013.423715
    -- MCMC Step: 00730000 	Time(s): 295682.191796
    -- MCMC Step: 00740000 	Time(s): 300402.562708
    -- MCMC Step: 00750000 	Time(s): 304989.588818
    -- MCMC Step: 00760000 	Time(s): 309555.679533
    -- MCMC Step: 00770000 	Time(s): 314122.946749
    -- MCMC Step: 00780000 	Time(s): 318635.566650
    -- MCMC Step: 00790000 	Time(s): 323141.519978
    -- MCMC Step: 00800000 	Time(s): 327803.915546
    -- MCMC Step: 00810000 	Time(s): 332353.166973
    -- MCMC Step: 00820000 	Time(s): 336907.451433
    -- MCMC Step: 00830000 	Time(s): 341428.435222
    -- MCMC Step: 00840000 	Time(s): 345769.485321
    -- MCMC Step: 00850000 	Time(s): 350008.577540
    -- MCMC Step: 00860000 	Time(s): 354157.668448
    -- MCMC Step: 00870000 	Time(s): 358243.644034
    -- MCMC Step: 00880000 	Time(s): 362335.907771
    -- MCMC Step: 00890000 	Time(s): 366454.972521
    -- MCMC Step: 00900000 	Time(s): 370569.710151
    -- MCMC Step: 00910000 	Time(s): 374692.989210
    -- MCMC Step: 00920000 	Time(s): 378854.187698
    -- MCMC Step: 00930000 	Time(s): 383001.172988
    -- MCMC Step: 00940000 	Time(s): 387132.490543
    -- MCMC Step: 00950000 	Time(s): 391261.530563
    -- MCMC Step: 00960000 	Time(s): 395347.904816
    -- MCMC Step: 00970000 	Time(s): 399497.608956
    -- MCMC Step: 00980000 	Time(s): 403695.366818
    -- MCMC Step: 00990000 	Time(s): 407787.114796
    -- MCMC Step: 01000000 	Time(s): 411791.002994
    -- MCMC Step: 01010000 	Time(s): 414604.940641
    -- MCMC Step: 01020000 	Time(s): 418335.590979
    -- MCMC Step: 01030000 	Time(s): 422231.221595
    -- MCMC Step: 01040000 	Time(s): 426160.460577
    -- MCMC Step: 01050000 	Time(s): 430069.399050
    -- MCMC Step: 01060000 	Time(s): 434026.872506
    -- MCMC Step: 01070000 	Time(s): 438257.623231
    -- MCMC Step: 01080000 	Time(s): 442531.178124
    -- MCMC Step: 01090000 	Time(s): 446777.514542
    -- MCMC Step: 01100000 	Time(s): 451081.137359
    -- MCMC Step: 01110000 	Time(s): 455347.583140
    -- MCMC Step: 01120000 	Time(s): 459643.082136
    -- MCMC Step: 01130000 	Time(s): 463932.601368
    -- MCMC Step: 01140000 	Time(s): 468234.248164
    -- MCMC Step: 01150000 	Time(s): 472535.214975
    -- MCMC Step: 01160000 	Time(s): 476859.855729
    -- MCMC Step: 01170000 	Time(s): 481125.712132
    -- MCMC Step: 01180000 	Time(s): 485424.493597
    -- MCMC Step: 01190000 	Time(s): 489764.053830
    -- MCMC Step: 01200000 	Time(s): 493986.964401
    -- MCMC Step: 01210000 	Time(s): 498327.476837
    -- MCMC Step: 01220000 	Time(s): 502523.215933
    -- MCMC Step: 01230000 	Time(s): 506772.838086
    -- MCMC Step: 01240000 	Time(s): 510874.086486
    -- MCMC Step: 01250000 	Time(s): 514921.041664
    -- MCMC Step: 01260000 	Time(s): 519036.846645
    -- MCMC Step: 01270000 	Time(s): 523289.035825
    -- MCMC Step: 01280000 	Time(s): 527420.869119
    -- MCMC Step: 01290000 	Time(s): 531615.794549
    -- MCMC Step: 01300000 	Time(s): 535804.541036
    -- MCMC Step: 01310000 	Time(s): 539937.911741
    -- MCMC Step: 01320000 	Time(s): 544241.219017
    -- MCMC Step: 01330000 	Time(s): 549045.041763
    -- MCMC Step: 01340000 	Time(s): 553982.257130
    -- MCMC Step: 01350000 	Time(s): 558951.229503
    -- MCMC Step: 01360000 	Time(s): 563781.155881
    -- MCMC Step: 01370000 	Time(s): 568659.890666
    -- MCMC Step: 01380000 	Time(s): 573418.584015
    -- MCMC Step: 01390000 	Time(s): 578143.044445
    -- MCMC Step: 01400000 	Time(s): 582871.329964
    -- MCMC Step: 01410000 	Time(s): 587840.177880
    -- MCMC Step: 01420000 	Time(s): 592809.615111
    -- MCMC Step: 01430000 	Time(s): 597760.262313
    -- MCMC Step: 01440000 	Time(s): 602321.347682
    -- MCMC Step: 01450000 	Time(s): 606866.484004
    -- MCMC Step: 01460000 	Time(s): 610976.762785
    -- MCMC Step: 01470000 	Time(s): 615384.674754
    -- MCMC Step: 01480000 	Time(s): 619853.550566
    -- MCMC Step: 01490000 	Time(s): 623937.735890
    -- MCMC Step: 01500000 	Time(s): 628618.161984
    -- MCMC Step: 01510000 	Time(s): 633288.621336
    -- MCMC Step: 01520000 	Time(s): 637900.989330
    -- MCMC Step: 01530000 	Time(s): 642606.272912
    -- MCMC Step: 01540000 	Time(s): 647314.408878
    -- MCMC Step: 01550000 	Time(s): 652015.366337
    -- MCMC Step: 01560000 	Time(s): 656744.681298
    -- MCMC Step: 01570000 	Time(s): 661328.089286
    -- MCMC Step: 01580000 	Time(s): 665659.496626
    -- MCMC Step: 01590000 	Time(s): 669953.833007
    -- MCMC Step: 01600000 	Time(s): 674137.709660
    -- MCMC Step: 01610000 	Time(s): 678238.169027
    -- MCMC Step: 01620000 	Time(s): 682173.410602
    -- MCMC Step: 01630000 	Time(s): 686209.057693
    -- MCMC Step: 01640000 	Time(s): 690471.159784
    -- MCMC Step: 01650000 	Time(s): 694392.560484
    -- MCMC Step: 01660000 	Time(s): 698684.128114
    -- MCMC Step: 01670000 	Time(s): 702950.628754
    -- MCMC Step: 01680000 	Time(s): 707090.528580
    -- MCMC Step: 01690000 	Time(s): 711161.302881
    -- MCMC Step: 01700000 	Time(s): 715437.206930
    -- MCMC Step: 01710000 	Time(s): 719635.001655
    -- MCMC Step: 01720000 	Time(s): 723965.893500
    -- MCMC Step: 01730000 	Time(s): 728723.553337
    -- MCMC Step: 01740000 	Time(s): 733503.506998
    -- MCMC Step: 01750000 	Time(s): 738276.576173
    -- MCMC Step: 01760000 	Time(s): 742813.320701
    -- MCMC Step: 01770000 	Time(s): 747296.167532
    -- MCMC Step: 01780000 	Time(s): 751604.337910
    -- MCMC Step: 01790000 	Time(s): 755704.269130
    -- MCMC Step: 01800000 	Time(s): 759817.589565
    -- MCMC Step: 01810000 	Time(s): 763876.007380
    -- MCMC Step: 01820000 	Time(s): 767945.401264
    -- MCMC Step: 01830000 	Time(s): 771942.854248
    -- MCMC Step: 01840000 	Time(s): 775884.632823
    -- MCMC Step: 01850000 	Time(s): 779409.426491
    -- MCMC Step: 01860000 	Time(s): 782950.843858
    -- MCMC Step: 01870000 	Time(s): 786522.386002
    -- MCMC Step: 01880000 	Time(s): 790132.133387
    -- MCMC Step: 01890000 	Time(s): 793883.941836
    -- MCMC Step: 01900000 	Time(s): 797801.886497
    -- MCMC Step: 01910000 	Time(s): 801601.335653
    -- MCMC Step: 01920000 	Time(s): 805631.255627
    -- MCMC Step: 01930000 	Time(s): 809561.898934
    -- MCMC Step: 01940000 	Time(s): 813647.785789
    -- MCMC Step: 01950000 	Time(s): 817577.557564
    -- MCMC Step: 01960000 	Time(s): 821434.198150
    -- MCMC Step: 01970000 	Time(s): 825287.912362
    -- MCMC Step: 01980000 	Time(s): 829124.698781
    -- MCMC Step: 01990000 	Time(s): 833013.130697
    -- MCMC Step: 02000000 	Time(s): 836831.349323
    -- MCMC Step: 02010000 	Time(s): 840653.289807
    -- MCMC Step: 02020000 	Time(s): 844511.740459
    -- MCMC Step: 02030000 	Time(s): 848392.428026
    -- MCMC Step: 02040000 	Time(s): 852200.265756
    -- MCMC Step: 02050000 	Time(s): 855892.364448
    -- MCMC Step: 02060000 	Time(s): 859690.032626
    -- MCMC Step: 02070000 	Time(s): 863625.941601
    -- MCMC Step: 02080000 	Time(s): 866932.431928
    -- MCMC Step: 02090000 	Time(s): 870061.436881
    -- MCMC Step: 02100000 	Time(s): 873571.045708
    -- MCMC Step: 02110000 	Time(s): 876920.555541
    -- MCMC Step: 02120000 	Time(s): 880093.756593
    -- MCMC Step: 02130000 	Time(s): 883280.211405
    -- MCMC Step: 02140000 	Time(s): 886564.628415
    -- MCMC Step: 02150000 	Time(s): 889809.814705
    -- MCMC Step: 02160000 	Time(s): 893084.958903
    -- MCMC Step: 02170000 	Time(s): 896540.898531
    -- MCMC Step: 02180000 	Time(s): 900335.322218
    -- MCMC Step: 02190000 	Time(s): 904093.616149
    -- MCMC Step: 02200000 	Time(s): 907979.176131
    -- MCMC Step: 02210000 	Time(s): 911917.547579
    -- MCMC Step: 02220000 	Time(s): 915803.669842
    -- MCMC Step: 02230000 	Time(s): 919650.972544
    -- MCMC Step: 02240000 	Time(s): 923581.434366
    -- MCMC Step: 02250000 	Time(s): 927495.363895
    -- MCMC Step: 02260000 	Time(s): 931440.598607
    -- MCMC Step: 02270000 	Time(s): 935415.319391
    -- MCMC Step: 02280000 	Time(s): 939349.771308
    -- MCMC Step: 02290000 	Time(s): 943302.070738
    -- MCMC Step: 02300000 	Time(s): 947226.895398
    -- MCMC Step: 02310000 	Time(s): 951134.092058
    -- MCMC Step: 02320000 	Time(s): 955073.232477
    -- MCMC Step: 02330000 	Time(s): 959003.503412
    -- MCMC Step: 02340000 	Time(s): 962922.594819
    -- MCMC Step: 02350000 	Time(s): 966863.422339
    -- MCMC Step: 02360000 	Time(s): 970812.792477
    -- MCMC Step: 02370000 	Time(s): 974779.149824
    -- MCMC Step: 02380000 	Time(s): 978766.917485
    -- MCMC Step: 02390000 	Time(s): 982723.476859
    -- MCMC Step: 02400000 	Time(s): 986595.009613
    -- MCMC Step: 02410000 	Time(s): 990485.568492
    -- MCMC Step: 02420000 	Time(s): 994313.176709
    -- MCMC Step: 02430000 	Time(s): 998153.673926
    -- MCMC Step: 02440000 	Time(s): 1002038.636885
    -- MCMC Step: 02450000 	Time(s): 1005851.969781
    -- MCMC Step: 02460000 	Time(s): 1009662.197866
    -- MCMC Step: 02470000 	Time(s): 1013489.837565
    -- MCMC Step: 02480000 	Time(s): 1017224.460113
    -- MCMC Step: 02490000 	Time(s): 1020785.162485
    -- MCMC Step: 02500000 	Time(s): 1024345.092846
    -- MCMC Step: 02510000 	Time(s): 1027880.195660
    -- MCMC Step: 02520000 	Time(s): 1031430.877417
    -- MCMC Step: 02530000 	Time(s): 1034983.972983
    -- MCMC Step: 02540000 	Time(s): 1038427.102527
    -- MCMC Step: 02550000 	Time(s): 1041851.155004
    -- MCMC Step: 02560000 	Time(s): 1045301.922204
    -- MCMC Step: 02570000 	Time(s): 1048734.318993
    -- MCMC Step: 02580000 	Time(s): 1052291.959970
    -- MCMC Step: 02590000 	Time(s): 1055824.947492
    -- MCMC Step: 02600000 	Time(s): 1059354.088443
    -- MCMC Step: 02610000 	Time(s): 1062869.817634
    -- MCMC Step: 02620000 	Time(s): 1066375.205918
    -- MCMC Step: 02630000 	Time(s): 1069916.025298
    -- MCMC Step: 02640000 	Time(s): 1073438.587269
    -- MCMC Step: 02650000 	Time(s): 1076993.697989
    -- MCMC Step: 02660000 	Time(s): 1080539.518648
    -- MCMC Step: 02670000 	Time(s): 1083890.672510
    -- MCMC Step: 02680000 	Time(s): 1087093.173829
    -- MCMC Step: 02690000 	Time(s): 1090299.844628
    -- MCMC Step: 02700000 	Time(s): 1093455.857738
    -- MCMC Step: 02710000 	Time(s): 1096592.511572
    -- MCMC Step: 02720000 	Time(s): 1099661.092013
    -- MCMC Step: 02730000 	Time(s): 1102754.905958
    -- MCMC Step: 02740000 	Time(s): 1105796.306852
    -- MCMC Step: 02750000 	Time(s): 1108726.875842
    -- MCMC Step: 02760000 	Time(s): 1111672.596627
    -- MCMC Step: 02770000 	Time(s): 1114823.451243
    -- MCMC Step: 02780000 	Time(s): 1117974.956425
    -- MCMC Step: 02790000 	Time(s): 1121010.544940
    -- MCMC Step: 02800000 	Time(s): 1124045.139264
    -- MCMC Step: 02810000 	Time(s): 1127067.359544
    -- MCMC Step: 02820000 	Time(s): 1130100.374633
    -- MCMC Step: 02830000 	Time(s): 1133157.201169
    -- MCMC Step: 02840000 	Time(s): 1136220.773294
    -- MCMC Step: 02850000 	Time(s): 1139248.006321
    -- MCMC Step: 02860000 	Time(s): 1142263.088405
    -- MCMC Step: 02870000 	Time(s): 1145281.793963
    -- MCMC Step: 02880000 	Time(s): 1148283.218169
    -- MCMC Step: 02890000 	Time(s): 1151304.825535
    -- MCMC Step: 02900000 	Time(s): 1154331.077934
    -- MCMC Step: 02910000 	Time(s): 1157386.673653
    -- MCMC Step: 02920000 	Time(s): 1160432.695752
    -- MCMC Step: 02930000 	Time(s): 1163476.930184
    -- MCMC Step: 02940000 	Time(s): 1166523.474333
    -- MCMC Step: 02950000 	Time(s): 1169529.044038
    -- MCMC Step: 02960000 	Time(s): 1172382.144239
    -- MCMC Step: 02970000 	Time(s): 1175139.489311
    -- MCMC Step: 02980000 	Time(s): 1177754.961322
    -- MCMC Step: 02990000 	Time(s): 1180369.236627
    -- MCMC Step: 03000000 	Time(s): 1182973.925683
    -- MCMC Step: 03010000 	Time(s): 1185573.065516
    -- MCMC Step: 03020000 	Time(s): 1188189.904320
    -- MCMC Step: 03030000 	Time(s): 1190804.973629
    -- MCMC Step: 03040000 	Time(s): 1193411.780581
    -- MCMC Step: 03050000 	Time(s): 1196058.595536
    -- MCMC Step: 03060000 	Time(s): 1198893.012155
    -- MCMC Step: 03070000 	Time(s): 1201583.857593
    -- MCMC Step: 03080000 	Time(s): 1204141.491559
    -- MCMC Step: 03090000 	Time(s): 1206689.234450
    -- MCMC Step: 03100000 	Time(s): 1209286.590357
    -- MCMC Step: 03110000 	Time(s): 1212140.406190
    -- MCMC Step: 03120000 	Time(s): 1215072.412115
    -- MCMC Step: 03130000 	Time(s): 1218031.095917
    -- MCMC Step: 03140000 	Time(s): 1221109.801658
    -- MCMC Step: 03150000 	Time(s): 1224179.716663
    -- MCMC Step: 03160000 	Time(s): 1227401.040634
    -- MCMC Step: 03170000 	Time(s): 1230735.618224
    -- MCMC Step: 03180000 	Time(s): 1234005.265412
    -- MCMC Step: 03190000 	Time(s): 1237321.811467
    -- MCMC Step: 03200000 	Time(s): 1240731.022613
    -- MCMC Step: 03210000 	Time(s): 1244038.136023
    -- MCMC Step: 03220000 	Time(s): 1247236.088350
    -- MCMC Step: 03230000 	Time(s): 1250510.578428
    -- MCMC Step: 03240000 	Time(s): 1253820.236166
    -- MCMC Step: 03250000 	Time(s): 1257223.056057
    -- MCMC Step: 03260000 	Time(s): 1260563.746042
    -- MCMC Step: 03270000 	Time(s): 1263846.068703
    -- MCMC Step: 03280000 	Time(s): 1267136.878695
    -- MCMC Step: 03290000 	Time(s): 1270420.804393
    -- MCMC Step: 03300000 	Time(s): 1273692.451133
    -- MCMC Step: 03310000 	Time(s): 1277000.160723
    -- MCMC Step: 03320000 	Time(s): 1280375.066337
    -- MCMC Step: 03330000 	Time(s): 1283708.756459
    -- MCMC Step: 03340000 	Time(s): 1287126.779324
    -- MCMC Step: 03350000 	Time(s): 1290505.737754
    -- MCMC Step: 03360000 	Time(s): 1293829.233035
    -- MCMC Step: 03370000 	Time(s): 1296986.843593
    -- MCMC Step: 03380000 	Time(s): 1300060.594157
    -- MCMC Step: 03390000 	Time(s): 1303129.933448
    -- MCMC Step: 03400000 	Time(s): 1306405.264907
    -- MCMC Step: 03410000 	Time(s): 1309875.202188
    -- MCMC Step: 03420000 	Time(s): 1313685.731351
    -- MCMC Step: 03430000 	Time(s): 1317473.818524
    -- MCMC Step: 03440000 	Time(s): 1321458.816600
    -- MCMC Step: 03450000 	Time(s): 1325349.892343
    -- MCMC Step: 03460000 	Time(s): 1329260.482214
    -- MCMC Step: 03470000 	Time(s): 1333196.022213
    -- MCMC Step: 03480000 	Time(s): 1337188.252653
    -- MCMC Step: 03490000 	Time(s): 1340917.018505
    -- MCMC Step: 03500000 	Time(s): 1344824.542307
    -- MCMC Step: 03510000 	Time(s): 1348768.126804
    -- MCMC Step: 03520000 	Time(s): 1352806.512598
    -- MCMC Step: 03530000 	Time(s): 1356800.540380
    -- MCMC Step: 03540000 	Time(s): 1360695.966519
    -- MCMC Step: 03550000 	Time(s): 1364449.845565
    -- MCMC Step: 03560000 	Time(s): 1368181.526828
    -- MCMC Step: 03570000 	Time(s): 1371897.124821
    -- MCMC Step: 03580000 	Time(s): 1375442.077680
    -- MCMC Step: 03590000 	Time(s): 1378763.144747
    -- MCMC Step: 03600000 	Time(s): 1382386.470322
    -- MCMC Step: 03610000 	Time(s): 1385856.176910
    -- MCMC Step: 03620000 	Time(s): 1389331.277198
    -- MCMC Step: 03630000 	Time(s): 1392875.524548
    -- MCMC Step: 03640000 	Time(s): 1396443.146099
    -- MCMC Step: 03650000 	Time(s): 1399963.724184
    -- MCMC Step: 03660000 	Time(s): 1403376.969655
    -- MCMC Step: 03670000 	Time(s): 1407019.560740
    -- MCMC Step: 03680000 	Time(s): 1410886.922905
    -- MCMC Step: 03690000 	Time(s): 1414707.939076
    -- MCMC Step: 03700000 	Time(s): 1418554.530211
    -- MCMC Step: 03710000 	Time(s): 1422410.395300
    -- MCMC Step: 03720000 	Time(s): 1426325.844994
    -- MCMC Step: 03730000 	Time(s): 1430221.109270
    -- MCMC Step: 03740000 	Time(s): 1433903.262573
    -- MCMC Step: 03750000 	Time(s): 1437489.785368
    -- MCMC Step: 03760000 	Time(s): 1440879.478259
    -- MCMC Step: 03770000 	Time(s): 1444221.374478
    -- MCMC Step: 03780000 	Time(s): 1447592.461935
    -- MCMC Step: 03790000 	Time(s): 1450955.268779
    -- MCMC Step: 03800000 	Time(s): 1454256.626299
    -- MCMC Step: 03810000 	Time(s): 1457547.441635
    -- MCMC Step: 03820000 	Time(s): 1460838.451516
    -- MCMC Step: 03830000 	Time(s): 1464182.936674
    -- MCMC Step: 03840000 	Time(s): 1467380.370515
    -- MCMC Step: 03850000 	Time(s): 1471162.131677
    -- MCMC Step: 03860000 	Time(s): 1475581.253671
    -- MCMC Step: 03870000 	Time(s): 1480148.432071
    -- MCMC Step: 03880000 	Time(s): 1484705.763325
    -- MCMC Step: 03890000 	Time(s): 1489244.484349
    -- MCMC Step: 03900000 	Time(s): 1493617.712445
    -- MCMC Step: 03910000 	Time(s): 1497975.854608
    -- MCMC Step: 03920000 	Time(s): 1502228.574216
    -- MCMC Step: 03930000 	Time(s): 1506697.231694
    -- MCMC Step: 03940000 	Time(s): 1511280.096982
    -- MCMC Step: 03950000 	Time(s): 1515884.323279
    -- MCMC Step: 03960000 	Time(s): 1520440.557519
    -- MCMC Step: 03970000 	Time(s): 1524943.585536
    -- MCMC Step: 03980000 	Time(s): 1529469.915453
    -- MCMC Step: 03990000 	Time(s): 1533713.545943
    -- MCMC Step: 04000000 	Time(s): 1537878.327356
    -- MCMC Step: 04010000 	Time(s): 1541988.051783
    -- MCMC Step: 04020000 	Time(s): 1546127.042863
    -- MCMC Step: 04030000 	Time(s): 1550013.911159
    -- MCMC Step: 04040000 	Time(s): 1554231.678119
    -- MCMC Step: 04050000 	Time(s): 1558348.057181
    -- MCMC Step: 04060000 	Time(s): 1562587.431547
    -- MCMC Step: 04070000 	Time(s): 1566825.512583
    -- MCMC Step: 04080000 	Time(s): 1571138.301362
    -- MCMC Step: 04090000 	Time(s): 1575386.435254
    -- MCMC Step: 04100000 	Time(s): 1579635.518575
    -- MCMC Step: 04110000 	Time(s): 1583910.851961
    -- MCMC Step: 04120000 	Time(s): 1588215.134098
    -- MCMC Step: 04130000 	Time(s): 1592527.822911
    -- MCMC Step: 04140000 	Time(s): 1596779.952309
    -- MCMC Step: 04150000 	Time(s): 1600970.955773
    -- MCMC Step: 04160000 	Time(s): 1605173.342307
    -- MCMC Step: 04170000 	Time(s): 1609339.037133
    -- MCMC Step: 04180000 	Time(s): 1613325.166972
    -- MCMC Step: 04190000 	Time(s): 1617169.300809
    -- MCMC Step: 04200000 	Time(s): 1621076.699818
    -- MCMC Step: 04210000 	Time(s): 1624951.754924
    -- MCMC Step: 04220000 	Time(s): 1628841.584184
    -- MCMC Step: 04230000 	Time(s): 1632705.766572
    -- MCMC Step: 04240000 	Time(s): 1636567.805090
    -- MCMC Step: 04250000 	Time(s): 1640377.555207
    -- MCMC Step: 04260000 	Time(s): 1644274.376642
    -- MCMC Step: 04270000 	Time(s): 1648196.960087
    -- MCMC Step: 04280000 	Time(s): 1652022.956344
    -- MCMC Step: 04290000 	Time(s): 1656008.169772
    -- MCMC Step: 04300000 	Time(s): 1659962.046207
    -- MCMC Step: 04310000 	Time(s): 1663936.626778
    -- MCMC Step: 04320000 	Time(s): 1667859.463798
    -- MCMC Step: 04330000 	Time(s): 1671738.448351
    -- MCMC Step: 04340000 	Time(s): 1675543.622510
    -- MCMC Step: 04350000 	Time(s): 1679384.249779
    -- MCMC Step: 04360000 	Time(s): 1683221.451043
    -- MCMC Step: 04370000 	Time(s): 1686924.863583
    -- MCMC Step: 04380000 	Time(s): 1690587.141375
    -- MCMC Step: 04390000 	Time(s): 1694209.986306
    -- MCMC Step: 04400000 	Time(s): 1697748.143401
    -- MCMC Step: 04410000 	Time(s): 1701240.073860
    -- MCMC Step: 04420000 	Time(s): 1704572.835460
    -- MCMC Step: 04430000 	Time(s): 1707931.356864
    -- MCMC Step: 04440000 	Time(s): 1710995.200436
    -- MCMC Step: 04450000 	Time(s): 1714318.963737
    -- MCMC Step: 04460000 	Time(s): 1717688.214778
    -- MCMC Step: 04470000 	Time(s): 1720984.604149
    -- MCMC Step: 04480000 	Time(s): 1724003.077057
    -- MCMC Step: 04490000 	Time(s): 1727105.434048
    -- MCMC Step: 04500000 	Time(s): 1729813.184486
    -- MCMC Step: 04510000 	Time(s): 1733074.536315
    -- MCMC Step: 04520000 	Time(s): 1736388.196020
    -- MCMC Step: 04530000 	Time(s): 1739477.348566
    -- MCMC Step: 04540000 	Time(s): 1742643.089586
    -- MCMC Step: 04550000 	Time(s): 1745834.621538
    -- MCMC Step: 04560000 	Time(s): 1749152.317917
    -- MCMC Step: 04570000 	Time(s): 1752824.338901
    -- MCMC Step: 04580000 	Time(s): 1756754.186207
    -- MCMC Step: 04590000 	Time(s): 1760735.840111
    -- MCMC Step: 04600000 	Time(s): 1764737.398540
    -- MCMC Step: 04610000 	Time(s): 1768700.985216
    -- MCMC Step: 04620000 	Time(s): 1772629.899220
    -- MCMC Step: 04630000 	Time(s): 1776707.064274
    -- MCMC Step: 04640000 	Time(s): 1780832.854514
    -- MCMC Step: 04650000 	Time(s): 1784875.247007
    -- MCMC Step: 04660000 	Time(s): 1788869.335231
    -- MCMC Step: 04670000 	Time(s): 1792778.083132
    -- MCMC Step: 04680000 	Time(s): 1796128.929005
    -- MCMC Step: 04690000 	Time(s): 1799359.694853
    -- MCMC Step: 04700000 	Time(s): 1802542.526208
    -- MCMC Step: 04710000 	Time(s): 1805712.609435
    -- MCMC Step: 04720000 	Time(s): 1809393.338834
