Executed on: 2023-09-18 23:00:54.420739
PFP client version: 1.11.0
Model version: v3.0.0
Calculation mode: CRYSTAL_PLUS_D3
Method type: PFVM
****************************************
Examining NCM622 ...
  Importing initial (known) stable/unstable structures ...
    -- MCMC Step: 00520000 	Time(s): 113333.360501
    -- MCMC Step: 00530000 	Time(s): 115434.661100
    -- MCMC Step: 00540000 	Time(s): 117535.934439
    -- MCMC Step: 00550000 	Time(s): 119814.206598
    -- MCMC Step: 00560000 	Time(s): 121976.554835
    -- MCMC Step: 00570000 	Time(s): 124109.396545
    -- MCMC Step: 00580000 	Time(s): 126108.090142
    -- MCMC Step: 00590000 	Time(s): 128248.926803
    -- MCMC Step: 00600000 	Time(s): 130409.656570
    -- MCMC Step: 00610000 	Time(s): 132597.531334
    -- MCMC Step: 00620000 	Time(s): 134807.508455
    -- MCMC Step: 00630000 	Time(s): 137016.154499
    -- MCMC Step: 00640000 	Time(s): 139260.151198
    -- MCMC Step: 00650000 	Time(s): 141452.628345
    -- MCMC Step: 00660000 	Time(s): 143659.293478
    -- MCMC Step: 00670000 	Time(s): 145878.976106
    -- MCMC Step: 00680000 	Time(s): 148090.415476
    -- MCMC Step: 00690000 	Time(s): 150295.851953
    -- MCMC Step: 00700000 	Time(s): 152504.545380
    -- MCMC Step: 00710000 	Time(s): 154713.953308
    -- MCMC Step: 00720000 	Time(s): 156924.755106
    -- MCMC Step: 00730000 	Time(s): 159096.506864
    -- MCMC Step: 00740000 	Time(s): 161290.292251
    -- MCMC Step: 00750000 	Time(s): 163459.145877
    -- MCMC Step: 00760000 	Time(s): 165610.040239
    -- MCMC Step: 00770000 	Time(s): 167692.430270
    -- MCMC Step: 00780000 	Time(s): 169790.630870
    -- MCMC Step: 00790000 	Time(s): 171882.248482
    -- MCMC Step: 00800000 	Time(s): 173945.556568
    -- MCMC Step: 00810000 	Time(s): 176053.513077
    -- MCMC Step: 00820000 	Time(s): 178170.091829
    -- MCMC Step: 00830000 	Time(s): 180301.797782
    -- MCMC Step: 00840000 	Time(s): 182426.604460
    -- MCMC Step: 00850000 	Time(s): 184328.450576
    -- MCMC Step: 00860000 	Time(s): 186251.469727
    -- MCMC Step: 00870000 	Time(s): 188618.874509
    -- MCMC Step: 00880000 	Time(s): 190804.161841
    -- MCMC Step: 00890000 	Time(s): 192928.670936
    -- MCMC Step: 00900000 	Time(s): 195023.701347
    -- MCMC Step: 00910000 	Time(s): 197315.780415
    -- MCMC Step: 00920000 	Time(s): 199500.836680
    -- MCMC Step: 00930000 	Time(s): 201663.823066
    -- MCMC Step: 00940000 	Time(s): 203910.758629
    -- MCMC Step: 00950000 	Time(s): 206163.207366
    -- MCMC Step: 00960000 	Time(s): 208437.430208
    -- MCMC Step: 00970000 	Time(s): 210786.777259
    -- MCMC Step: 00980000 	Time(s): 213367.764137
    -- MCMC Step: 00990000 	Time(s): 215846.442589
    -- MCMC Step: 01000000 	Time(s): 218250.791283
    -- MCMC Step: 01010000 	Time(s): 220645.261242
    -- MCMC Step: 01020000 	Time(s): 223057.786634
    -- MCMC Step: 01030000 	Time(s): 225408.119521
    -- MCMC Step: 01040000 	Time(s): 227772.518091
    -- MCMC Step: 01050000 	Time(s): 230124.417194
    -- MCMC Step: 01060000 	Time(s): 232548.177381
    -- MCMC Step: 01070000 	Time(s): 234956.372711
    -- MCMC Step: 01080000 	Time(s): 237384.841511
    -- MCMC Step: 01090000 	Time(s): 239796.865128
    -- MCMC Step: 01100000 	Time(s): 242208.056160
    -- MCMC Step: 01110000 	Time(s): 244614.392127
    -- MCMC Step: 01120000 	Time(s): 247022.096075
    -- MCMC Step: 01130000 	Time(s): 249406.898722
    -- MCMC Step: 01140000 	Time(s): 251791.321869
    -- MCMC Step: 01150000 	Time(s): 254194.661529
    -- MCMC Step: 01160000 	Time(s): 256603.688970
    -- MCMC Step: 01170000 	Time(s): 259030.270941
    -- MCMC Step: 01180000 	Time(s): 261455.677380
    -- MCMC Step: 01190000 	Time(s): 263912.177851
    -- MCMC Step: 01200000 	Time(s): 266410.712429
    -- MCMC Step: 01210000 	Time(s): 268915.206810
    -- MCMC Step: 01220000 	Time(s): 271443.518821
    -- MCMC Step: 01230000 	Time(s): 273779.479872
    -- MCMC Step: 01240000 	Time(s): 275665.105739
    -- MCMC Step: 01250000 	Time(s): 277933.083946
    -- MCMC Step: 01260000 	Time(s): 280280.751090
    -- MCMC Step: 01270000 	Time(s): 282844.558863
    -- MCMC Step: 01280000 	Time(s): 285690.561569
    -- MCMC Step: 01290000 	Time(s): 288467.930060
    -- MCMC Step: 01300000 	Time(s): 291111.763686
    -- MCMC Step: 01310000 	Time(s): 293701.270601
    -- MCMC Step: 01320000 	Time(s): 296357.476152
    -- MCMC Step: 01330000 	Time(s): 299047.809417
    -- MCMC Step: 01340000 	Time(s): 301728.312140
    -- MCMC Step: 01350000 	Time(s): 304416.911126
    -- MCMC Step: 01360000 	Time(s): 307073.163390
    -- MCMC Step: 01370000 	Time(s): 309733.004025
    -- MCMC Step: 01380000 	Time(s): 312333.376723
    -- MCMC Step: 01390000 	Time(s): 314957.414074
    -- MCMC Step: 01400000 	Time(s): 317634.947833
    -- MCMC Step: 01410000 	Time(s): 320311.054494
    -- MCMC Step: 01420000 	Time(s): 323010.098483
    -- MCMC Step: 01430000 	Time(s): 325715.578747
    -- MCMC Step: 01440000 	Time(s): 328413.304569
    -- MCMC Step: 01450000 	Time(s): 331103.116206
    -- MCMC Step: 01460000 	Time(s): 333796.811027
    -- MCMC Step: 01470000 	Time(s): 336455.777669
    -- MCMC Step: 01480000 	Time(s): 339089.079554
    -- MCMC Step: 01490000 	Time(s): 341700.551430
    -- MCMC Step: 01500000 	Time(s): 344321.521190
    -- MCMC Step: 01510000 	Time(s): 346934.401710
    -- MCMC Step: 01520000 	Time(s): 349438.187785
    -- MCMC Step: 01530000 	Time(s): 351921.116166
    -- MCMC Step: 01540000 	Time(s): 354421.878250
    -- MCMC Step: 01550000 	Time(s): 356905.252422
    -- MCMC Step: 01560000 	Time(s): 359363.317433
    -- MCMC Step: 01570000 	Time(s): 361813.316425
    -- MCMC Step: 01580000 	Time(s): 364261.476625
    -- MCMC Step: 01590000 	Time(s): 366711.814099
    -- MCMC Step: 01600000 	Time(s): 369171.255064
    -- MCMC Step: 01610000 	Time(s): 371634.358131
    -- MCMC Step: 01620000 	Time(s): 374090.494352
    -- MCMC Step: 01630000 	Time(s): 376554.090624
    -- MCMC Step: 01640000 	Time(s): 379037.934225
    -- MCMC Step: 01650000 	Time(s): 381505.455089
    -- MCMC Step: 01660000 	Time(s): 383978.768376
    -- MCMC Step: 01670000 	Time(s): 386454.511425
    -- MCMC Step: 01680000 	Time(s): 388928.845870
    -- MCMC Step: 01690000 	Time(s): 391420.616268
    -- MCMC Step: 01700000 	Time(s): 393889.778452
    -- MCMC Step: 01710000 	Time(s): 396370.540607
    -- MCMC Step: 01720000 	Time(s): 398928.229211
    -- MCMC Step: 01730000 	Time(s): 401457.479717
    -- MCMC Step: 01740000 	Time(s): 403958.484043
    -- MCMC Step: 01750000 	Time(s): 406510.286076
    -- MCMC Step: 01760000 	Time(s): 409070.517055
    -- MCMC Step: 01770000 	Time(s): 411617.662317
    -- MCMC Step: 01780000 	Time(s): 414147.057718
    -- MCMC Step: 01790000 	Time(s): 416509.840430
    -- MCMC Step: 01800000 	Time(s): 418873.535070
    -- MCMC Step: 01810000 	Time(s): 421229.799170
    -- MCMC Step: 01820000 	Time(s): 423507.732256
    -- MCMC Step: 01830000 	Time(s): 425696.597647
    -- MCMC Step: 01840000 	Time(s): 427884.484845
    -- MCMC Step: 01850000 	Time(s): 430077.154992
    -- MCMC Step: 01860000 	Time(s): 432271.714007
    -- MCMC Step: 01870000 	Time(s): 434450.474879
    -- MCMC Step: 01880000 	Time(s): 436625.666979
    -- MCMC Step: 01890000 	Time(s): 438806.990375
    -- MCMC Step: 01900000 	Time(s): 440987.803025
    -- MCMC Step: 01910000 	Time(s): 443118.772538
    -- MCMC Step: 01920000 	Time(s): 445067.175986
    -- MCMC Step: 01930000 	Time(s): 447008.980225
    -- MCMC Step: 01940000 	Time(s): 448942.131500
    -- MCMC Step: 01950000 	Time(s): 450886.451253
    -- MCMC Step: 01960000 	Time(s): 452836.585003
    -- MCMC Step: 01970000 	Time(s): 454765.706047
    -- MCMC Step: 01980000 	Time(s): 456675.996687
    -- MCMC Step: 01990000 	Time(s): 458596.262517
    -- MCMC Step: 02000000 	Time(s): 460533.043738
    -- MCMC Step: 02010000 	Time(s): 462483.544303
    -- MCMC Step: 02020000 	Time(s): 464430.856224
    -- MCMC Step: 02030000 	Time(s): 466397.621360
    -- MCMC Step: 02040000 	Time(s): 468197.840619
    -- MCMC Step: 02050000 	Time(s): 469797.266109
    -- MCMC Step: 02060000 	Time(s): 471352.371228
    -- MCMC Step: 02070000 	Time(s): 472912.931504
    -- MCMC Step: 02080000 	Time(s): 474485.119907
    -- MCMC Step: 02090000 	Time(s): 476054.155481
    -- MCMC Step: 02100000 	Time(s): 477668.914926
    -- MCMC Step: 02110000 	Time(s): 479263.081097
    CAUTION: New unstable configuration found! E -1064.826074
    -- MCMC Step: 02120000 	Time(s): 480846.908406
    -- MCMC Step: 02130000 	Time(s): 482408.755231
    -- MCMC Step: 02140000 	Time(s): 483954.376241
    -- MCMC Step: 02150000 	Time(s): 485493.139153
    -- MCMC Step: 02160000 	Time(s): 487085.138658
    -- MCMC Step: 02170000 	Time(s): 488677.957532
    -- MCMC Step: 02180000 	Time(s): 490243.513483
    -- MCMC Step: 02190000 	Time(s): 491829.572376
    -- MCMC Step: 02200000 	Time(s): 493399.484963
    -- MCMC Step: 02210000 	Time(s): 494971.682860
    -- MCMC Step: 02220000 	Time(s): 496552.254197
    -- MCMC Step: 02230000 	Time(s): 498150.305202
    -- MCMC Step: 02240000 	Time(s): 499747.014880
    -- MCMC Step: 02250000 	Time(s): 501354.294829
    -- MCMC Step: 02260000 	Time(s): 502963.102313
    -- MCMC Step: 02270000 	Time(s): 504559.707543
    -- MCMC Step: 02280000 	Time(s): 506156.272505
    -- MCMC Step: 02290000 	Time(s): 507743.482584
    -- MCMC Step: 02300000 	Time(s): 509348.567833
    -- MCMC Step: 02310000 	Time(s): 510939.378348
    -- MCMC Step: 02320000 	Time(s): 512538.264025
    -- MCMC Step: 02330000 	Time(s): 514107.256733
    -- MCMC Step: 02340000 	Time(s): 515700.062891
    -- MCMC Step: 02350000 	Time(s): 517316.335278
    -- MCMC Step: 02360000 	Time(s): 518955.444346
    -- MCMC Step: 02370000 	Time(s): 520599.052752
    -- MCMC Step: 02380000 	Time(s): 522245.558212
    -- MCMC Step: 02390000 	Time(s): 523904.010510
    -- MCMC Step: 02400000 	Time(s): 525589.429001
    -- MCMC Step: 02410000 	Time(s): 527232.833603
    -- MCMC Step: 02420000 	Time(s): 528933.600540
    -- MCMC Step: 02430000 	Time(s): 530630.269581
    -- MCMC Step: 02440000 	Time(s): 532273.978990
    -- MCMC Step: 02450000 	Time(s): 533926.643741
    -- MCMC Step: 02460000 	Time(s): 535587.598277
    -- MCMC Step: 02470000 	Time(s): 537253.744229
    -- MCMC Step: 02480000 	Time(s): 538979.080018
    -- MCMC Step: 02490000 	Time(s): 540691.524341
    -- MCMC Step: 02500000 	Time(s): 542429.400291
    -- MCMC Step: 02510000 	Time(s): 544133.148723
    -- MCMC Step: 02520000 	Time(s): 545835.259856
    -- MCMC Step: 02530000 	Time(s): 547544.979649
    -- MCMC Step: 02540000 	Time(s): 549270.207390
    -- MCMC Step: 02550000 	Time(s): 550943.894209
    -- MCMC Step: 02560000 	Time(s): 552677.251304
    -- MCMC Step: 02570000 	Time(s): 554367.673796
    -- MCMC Step: 02580000 	Time(s): 556024.425718
    -- MCMC Step: 02590000 	Time(s): 557718.615577
    -- MCMC Step: 02600000 	Time(s): 559404.890085
    -- MCMC Step: 02610000 	Time(s): 561068.890818
    -- MCMC Step: 02620000 	Time(s): 562717.552450
    -- MCMC Step: 02630000 	Time(s): 564360.860516
    -- MCMC Step: 02640000 	Time(s): 565971.814939
    -- MCMC Step: 02650000 	Time(s): 567634.154644
    -- MCMC Step: 02660000 	Time(s): 569273.442501
    -- MCMC Step: 02670000 	Time(s): 570912.234725
    -- MCMC Step: 02680000 	Time(s): 572573.605092
    -- MCMC Step: 02690000 	Time(s): 574227.408162
    -- MCMC Step: 02700000 	Time(s): 575889.762103
    -- MCMC Step: 02710000 	Time(s): 577538.564142
    -- MCMC Step: 02720000 	Time(s): 579183.188778
    -- MCMC Step: 02730000 	Time(s): 580878.198415
    -- MCMC Step: 02740000 	Time(s): 582583.432510
    -- MCMC Step: 02750000 	Time(s): 584239.882992
    -- MCMC Step: 02760000 	Time(s): 585909.342316
    -- MCMC Step: 02770000 	Time(s): 587525.940263
    -- MCMC Step: 02780000 	Time(s): 589134.837770
    -- MCMC Step: 02790000 	Time(s): 590742.634919
    -- MCMC Step: 02800000 	Time(s): 592366.967713
    -- MCMC Step: 02810000 	Time(s): 593969.383870
    -- MCMC Step: 02820000 	Time(s): 595562.590803
    -- MCMC Step: 02830000 	Time(s): 597145.584349
    -- MCMC Step: 02840000 	Time(s): 598734.531308
    -- MCMC Step: 02850000 	Time(s): 600312.814118
    -- MCMC Step: 02860000 	Time(s): 601919.628071
    -- MCMC Step: 02870000 	Time(s): 603528.954525
    -- MCMC Step: 02880000 	Time(s): 605159.920014
    -- MCMC Step: 02890000 	Time(s): 606803.542053
    -- MCMC Step: 02900000 	Time(s): 608450.788328
    -- MCMC Step: 02910000 	Time(s): 610119.311437
    -- MCMC Step: 02920000 	Time(s): 611858.384233
    -- MCMC Step: 02930000 	Time(s): 613765.349217
    -- MCMC Step: 02940000 	Time(s): 615782.155624
    -- MCMC Step: 02950000 	Time(s): 617918.412931
    -- MCMC Step: 02960000 	Time(s): 619881.512670
    -- MCMC Step: 02970000 	Time(s): 621780.516820
    -- MCMC Step: 02980000 	Time(s): 624241.774704
    -- MCMC Step: 02990000 	Time(s): 627311.231385
    -- MCMC Step: 03000000 	Time(s): 630385.273391
    -- MCMC Step: 03010000 	Time(s): 633657.454174
    -- MCMC Step: 03020000 	Time(s): 636954.076453
    -- MCMC Step: 03030000 	Time(s): 640147.127862
    -- MCMC Step: 03040000 	Time(s): 643182.047081
    -- MCMC Step: 03050000 	Time(s): 646135.088718
    -- MCMC Step: 03060000 	Time(s): 649163.057599
    -- MCMC Step: 03070000 	Time(s): 652207.894266
    -- MCMC Step: 03080000 	Time(s): 655203.622686
    -- MCMC Step: 03090000 	Time(s): 658146.183438
    -- MCMC Step: 03100000 	Time(s): 661088.865106
    -- MCMC Step: 03110000 	Time(s): 664041.519914
    -- MCMC Step: 03120000 	Time(s): 667047.507624
    -- MCMC Step: 03130000 	Time(s): 670049.472807
    -- MCMC Step: 03140000 	Time(s): 673023.861794
    -- MCMC Step: 03150000 	Time(s): 676026.453025
    -- MCMC Step: 03160000 	Time(s): 679018.674726
    -- MCMC Step: 03170000 	Time(s): 681996.102274
    -- MCMC Step: 03180000 	Time(s): 684965.685581
    -- MCMC Step: 03190000 	Time(s): 687937.698299
    -- MCMC Step: 03200000 	Time(s): 690985.829975
    -- MCMC Step: 03210000 	Time(s): 694149.281055
    -- MCMC Step: 03220000 	Time(s): 697486.629667
    -- MCMC Step: 03230000 	Time(s): 701386.009608
    -- MCMC Step: 03240000 	Time(s): 704992.250838
    -- MCMC Step: 03250000 	Time(s): 708767.539159
    -- MCMC Step: 03260000 	Time(s): 712639.766044
    -- MCMC Step: 03270000 	Time(s): 716526.116500
    -- MCMC Step: 03280000 	Time(s): 720482.266954
    -- MCMC Step: 03290000 	Time(s): 724728.134620
    -- MCMC Step: 03300000 	Time(s): 728938.269922
    -- MCMC Step: 03310000 	Time(s): 733184.452481
    -- MCMC Step: 03320000 	Time(s): 737386.662099
    -- MCMC Step: 03330000 	Time(s): 741545.138034
    -- MCMC Step: 03340000 	Time(s): 745748.426084
    -- MCMC Step: 03350000 	Time(s): 749920.333543
    -- MCMC Step: 03360000 	Time(s): 754077.509009
    -- MCMC Step: 03370000 	Time(s): 758230.815438
    -- MCMC Step: 03380000 	Time(s): 762387.954821
    -- MCMC Step: 03390000 	Time(s): 766533.062077
    -- MCMC Step: 03400000 	Time(s): 770715.171961
    -- MCMC Step: 03410000 	Time(s): 774849.376734
    -- MCMC Step: 03420000 	Time(s): 779047.854858
    -- MCMC Step: 03430000 	Time(s): 783394.110300
    -- MCMC Step: 03440000 	Time(s): 787714.238479
    -- MCMC Step: 03450000 	Time(s): 791900.226403
    -- MCMC Step: 03460000 	Time(s): 795963.088724
    -- MCMC Step: 03470000 	Time(s): 799867.595641
    -- MCMC Step: 03480000 	Time(s): 804097.134591
    -- MCMC Step: 03490000 	Time(s): 808175.619999
    -- MCMC Step: 03500000 	Time(s): 812322.521384
    -- MCMC Step: 03510000 	Time(s): 816550.042070
    -- MCMC Step: 03520000 	Time(s): 820824.766175
    -- MCMC Step: 03530000 	Time(s): 825080.145369
    -- MCMC Step: 03540000 	Time(s): 829340.660811
    -- MCMC Step: 03550000 	Time(s): 833569.720068
    -- MCMC Step: 03560000 	Time(s): 837776.236362
    -- MCMC Step: 03570000 	Time(s): 841956.772475
    -- MCMC Step: 03580000 	Time(s): 846200.266260
    -- MCMC Step: 03590000 	Time(s): 850453.377779
    -- MCMC Step: 03600000 	Time(s): 854683.400522
    -- MCMC Step: 03610000 	Time(s): 858955.394778
    -- MCMC Step: 03620000 	Time(s): 863206.683852
    -- MCMC Step: 03630000 	Time(s): 867567.114340
    -- MCMC Step: 03640000 	Time(s): 871896.779201
    -- MCMC Step: 03650000 	Time(s): 876062.222537
    -- MCMC Step: 03660000 	Time(s): 880080.279167
    -- MCMC Step: 03670000 	Time(s): 884197.340956
    -- MCMC Step: 03680000 	Time(s): 888336.128253
    -- MCMC Step: 03690000 	Time(s): 892496.918430
    -- MCMC Step: 03700000 	Time(s): 896769.728549
    -- MCMC Step: 03710000 	Time(s): 901051.434428
    -- MCMC Step: 03720000 	Time(s): 905296.746878
    -- MCMC Step: 03730000 	Time(s): 909517.138853
    -- MCMC Step: 03740000 	Time(s): 913694.914273
    -- MCMC Step: 03750000 	Time(s): 917882.399243
    -- MCMC Step: 03760000 	Time(s): 922051.042456
    -- MCMC Step: 03770000 	Time(s): 926168.449213
    -- MCMC Step: 03780000 	Time(s): 930341.790343
    -- MCMC Step: 03790000 	Time(s): 934513.151237
    -- MCMC Step: 03800000 	Time(s): 938652.137087
    -- MCMC Step: 03810000 	Time(s): 942811.126194
    -- MCMC Step: 03820000 	Time(s): 946981.982995
    -- MCMC Step: 03830000 	Time(s): 951029.823835
    -- MCMC Step: 03840000 	Time(s): 954941.602246
    -- MCMC Step: 03850000 	Time(s): 958723.051251
    -- MCMC Step: 03860000 	Time(s): 962405.001242
    -- MCMC Step: 03870000 	Time(s): 966000.097385
    -- MCMC Step: 03880000 	Time(s): 969581.286404
    -- MCMC Step: 03890000 	Time(s): 973153.083419
    -- MCMC Step: 03900000 	Time(s): 976737.527498
    -- MCMC Step: 03910000 	Time(s): 980325.423239
    -- MCMC Step: 03920000 	Time(s): 983921.968169
    -- MCMC Step: 03930000 	Time(s): 987536.723181
    -- MCMC Step: 03940000 	Time(s): 991173.167929
    -- MCMC Step: 03950000 	Time(s): 994837.850873
    -- MCMC Step: 03960000 	Time(s): 998426.703337
    -- MCMC Step: 03970000 	Time(s): 1002122.169256
    -- MCMC Step: 03980000 	Time(s): 1005785.663277
    -- MCMC Step: 03990000 	Time(s): 1009479.678569
    -- MCMC Step: 04000000 	Time(s): 1013245.684025
    -- MCMC Step: 04010000 	Time(s): 1017006.936328
    -- MCMC Step: 04020000 	Time(s): 1020741.064798
    -- MCMC Step: 04030000 	Time(s): 1024326.644846
    -- MCMC Step: 04040000 	Time(s): 1027184.302730
    -- MCMC Step: 04050000 	Time(s): 1030094.958459
    -- MCMC Step: 04060000 	Time(s): 1033531.442246
    -- MCMC Step: 04070000 	Time(s): 1037084.366046
    -- MCMC Step: 04080000 	Time(s): 1040657.793970
    -- MCMC Step: 04090000 	Time(s): 1044271.269233
    -- MCMC Step: 04100000 	Time(s): 1047931.731662
    -- MCMC Step: 04110000 	Time(s): 1051783.556904
    -- MCMC Step: 04120000 	Time(s): 1055580.297655
    -- MCMC Step: 04130000 	Time(s): 1059450.153743
    -- MCMC Step: 04140000 	Time(s): 1063297.871179
    -- MCMC Step: 04150000 	Time(s): 1067154.441162
    -- MCMC Step: 04160000 	Time(s): 1071004.930442
    -- MCMC Step: 04170000 	Time(s): 1074831.445970
    -- MCMC Step: 04180000 	Time(s): 1078683.483288
    -- MCMC Step: 04190000 	Time(s): 1082532.869421
    -- MCMC Step: 04200000 	Time(s): 1086353.440953
    -- MCMC Step: 04210000 	Time(s): 1090173.653071
    -- MCMC Step: 04220000 	Time(s): 1093935.166670
    -- MCMC Step: 04230000 	Time(s): 1097763.535339
    -- MCMC Step: 04240000 	Time(s): 1101666.749653
    -- MCMC Step: 04250000 	Time(s): 1105609.616997
    -- MCMC Step: 04260000 	Time(s): 1109447.310869
    -- MCMC Step: 04270000 	Time(s): 1113288.698897
    -- MCMC Step: 04280000 	Time(s): 1117063.136573
    -- MCMC Step: 04290000 	Time(s): 1120889.558472
    -- MCMC Step: 04300000 	Time(s): 1124772.795274
    -- MCMC Step: 04310000 	Time(s): 1128606.865373
    -- MCMC Step: 04320000 	Time(s): 1132467.107753
    -- MCMC Step: 04330000 	Time(s): 1136523.818395
    -- MCMC Step: 04340000 	Time(s): 1140380.849875
    -- MCMC Step: 04350000 	Time(s): 1144306.544551
    -- MCMC Step: 04360000 	Time(s): 1148213.674419
    -- MCMC Step: 04370000 	Time(s): 1152156.424659
    -- MCMC Step: 04380000 	Time(s): 1156120.345315
    -- MCMC Step: 04390000 	Time(s): 1160550.175452
    -- MCMC Step: 04400000 	Time(s): 1165107.145230
    -- MCMC Step: 04410000 	Time(s): 1169645.808504
    -- MCMC Step: 04420000 	Time(s): 1174058.171386
    -- MCMC Step: 04430000 	Time(s): 1178470.314387
    -- MCMC Step: 04440000 	Time(s): 1182819.630121
    -- MCMC Step: 04450000 	Time(s): 1187109.091466
    -- MCMC Step: 04460000 	Time(s): 1191415.833648
    -- MCMC Step: 04470000 	Time(s): 1195757.210020
    -- MCMC Step: 04480000 	Time(s): 1200223.828544
    -- MCMC Step: 04490000 	Time(s): 1204732.069402
    -- MCMC Step: 04500000 	Time(s): 1209356.914945
    -- MCMC Step: 04510000 	Time(s): 1213457.904546
    -- MCMC Step: 04520000 	Time(s): 1217690.957292
    -- MCMC Step: 04530000 	Time(s): 1221727.227308
    -- MCMC Step: 04540000 	Time(s): 1225470.275772
    -- MCMC Step: 04550000 	Time(s): 1229488.787490
    -- MCMC Step: 04560000 	Time(s): 1233439.818519
    -- MCMC Step: 04570000 	Time(s): 1237068.478382
    -- MCMC Step: 04580000 	Time(s): 1241179.041207
    -- MCMC Step: 04590000 	Time(s): 1245309.002151
    -- MCMC Step: 04600000 	Time(s): 1249371.488219
    -- MCMC Step: 04610000 	Time(s): 1253643.135697
    -- MCMC Step: 04620000 	Time(s): 1258036.908554
    -- MCMC Step: 04630000 	Time(s): 1262323.842745
    -- MCMC Step: 04640000 	Time(s): 1266617.091286
    -- MCMC Step: 04650000 	Time(s): 1270895.015229
    -- MCMC Step: 04660000 	Time(s): 1275002.090587
    -- MCMC Step: 04670000 	Time(s): 1278988.462096
    -- MCMC Step: 04680000 	Time(s): 1282909.883021
    -- MCMC Step: 04690000 	Time(s): 1286777.403214
    -- MCMC Step: 04700000 	Time(s): 1290514.607430
    -- MCMC Step: 04710000 	Time(s): 1294154.310668
    -- MCMC Step: 04720000 	Time(s): 1297855.800324
    -- MCMC Step: 04730000 	Time(s): 1301745.436820
    -- MCMC Step: 04740000 	Time(s): 1305800.092515
    -- MCMC Step: 04750000 	Time(s): 1309491.389911
    -- MCMC Step: 04760000 	Time(s): 1313631.018623
    -- MCMC Step: 04770000 	Time(s): 1317692.953159
